l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
41222,40,16,3,15.0,14100.6,0.07,0.07,N,O,1998-04-03,1998-04-24,1998-04-27,DELIVER IN PERSON,AIR,ffily fluffily regular,1998
41248,1697,39,4,26.0,41565.94,0.08,0.06,N,O,1998-04-05,1998-04-28,1998-04-15,DELIVER IN PERSON,AIR,encies. carefully ironic ex,1998
41248,162,63,5,12.0,12745.92,0.0,0.08,N,O,1998-07-05,1998-06-05,1998-07-06,TAKE BACK RETURN,AIR, the blithely express instructions. iro,1998
41248,1674,75,7,21.0,33089.07,0.0,0.05,N,O,1998-03-31,1998-05-10,1998-04-18,COLLECT COD,AIR,und the fu,1998
41249,737,38,3,8.0,13101.84,0.1,0.01,N,O,1998-06-15,1998-07-07,1998-07-14,COLLECT COD,AIR,hely bold excuses. carefully fina,1998
41251,919,20,1,25.0,45497.75,0.05,0.07,N,O,1998-06-08,1998-04-10,1998-06-15,COLLECT COD,AIR, after the doggedly regular deposits. u,1998
41284,427,28,2,24.0,31858.08,0.1,0.08,N,O,1998-10-25,1998-08-31,1998-11-17,TAKE BACK RETURN,AIR,y even asymptotes wake slyly blithely ,1998
41285,1859,89,2,50.0,88042.5,0.07,0.01,N,O,1998-05-21,1998-05-05,1998-06-09,COLLECT COD,AIR,final asymptot,1998
41475,1029,100,1,49.0,45570.98,0.1,0.0,N,O,1998-05-03,1998-06-24,1998-05-04,TAKE BACK RETURN,AIR,mong the qui,1998
41475,228,29,6,30.0,33846.6,0.1,0.07,N,O,1998-08-27,1998-07-10,1998-09-08,NONE,AIR,e regularly final accounts? stea,1998
41477,600,61,1,6.0,9003.6,0.1,0.03,N,O,1998-06-17,1998-07-11,1998-06-24,DELIVER IN PERSON,AIR,olphins hinder fin,1998
41669,209,37,5,16.0,17747.2,0.1,0.0,N,O,1997-12-31,1997-12-19,1998-01-27,DELIVER IN PERSON,AIR,evenly slyly special grouches. carefully,1998
41733,1011,17,3,7.0,6384.07,0.0,0.07,N,O,1998-02-12,1997-12-30,1998-02-21,DELIVER IN PERSON,AIR,"s promise. unusual, pen",1998
41858,1771,56,1,15.0,25091.55,0.04,0.01,N,O,1998-02-08,1998-01-12,1998-02-12,TAKE BACK RETURN,AIR,eodolites along the,1998
41858,976,79,2,13.0,24400.61,0.03,0.01,N,O,1998-04-01,1998-03-01,1998-04-03,DELIVER IN PERSON,AIR,pinto beans are. slyly careful theodolites ,1998
41894,1576,77,1,27.0,39894.39,0.07,0.07,N,O,1998-09-25,1998-09-19,1998-10-17,DELIVER IN PERSON,AIR, bold packages. ideas wake final requests,1998
41920,1316,55,1,35.0,42605.85,0.02,0.01,N,O,1998-08-27,1998-09-27,1998-09-11,COLLECT COD,AIR,lthily even pinto beans do,1998
42145,1433,12,2,19.0,25354.17,0.0,0.04,N,O,1998-01-20,1998-02-15,1998-02-02,NONE,AIR,s cajole. furiously silent depo,1998
42145,1961,94,4,36.0,67066.56,0.0,0.01,N,O,1998-01-01,1998-01-06,1998-01-23,NONE,AIR,y about the expres,1998
42146,823,23,2,6.0,10342.92,0.1,0.03,N,O,1998-03-19,1998-03-07,1998-03-27,TAKE BACK RETURN,AIR,lyly. blithely regular excuse,1998
42150,226,8,1,9.0,10135.98,0.07,0.0,N,O,1998-02-03,1998-02-28,1998-02-05,COLLECT COD,AIR,its wake quickly furiously even reques,1998
42150,1147,48,3,15.0,15722.1,0.05,0.07,N,O,1998-02-25,1998-02-03,1998-03-12,COLLECT COD,AIR,"ependencies. ironic, even instructions acro",1998
42176,159,38,1,26.0,27537.9,0.0,0.07,N,O,1998-02-23,1998-03-18,1998-03-21,DELIVER IN PERSON,AIR,ve the slyly regular pinto beans,1998
42311,264,46,2,26.0,30270.76,0.03,0.04,N,O,1998-10-28,1998-08-22,1998-11-11,COLLECT COD,AIR,ckages boost carefully warthogs. slyl,1998
42434,222,4,2,3.0,3366.66,0.01,0.06,N,O,1998-01-24,1998-03-28,1998-01-25,DELIVER IN PERSON,AIR,lly pending accounts,1998
42435,933,34,2,30.0,55017.9,0.04,0.06,N,O,1998-02-04,1997-12-10,1998-02-15,COLLECT COD,AIR,s. blithely pending asymp,1998
42438,761,26,7,17.0,28249.92,0.03,0.07,N,O,1997-12-21,1998-01-28,1998-01-10,DELIVER IN PERSON,AIR,y regular notornis engage carefu,1998
42533,1362,39,4,43.0,54324.48,0.0,0.03,N,O,1998-07-13,1998-08-22,1998-07-28,TAKE BACK RETURN,AIR,believe quickly special e,1998
42593,1914,15,5,8.0,14527.28,0.09,0.05,N,O,1998-07-05,1998-07-09,1998-07-22,COLLECT COD,AIR,ing to the slyly silent accounts.,1998
42626,872,73,1,32.0,56731.84,0.05,0.08,N,O,1998-05-29,1998-03-27,1998-06-27,NONE,AIR,riously about the always ironic ac,1998
42626,1698,99,4,34.0,54389.46,0.06,0.06,N,O,1998-04-21,1998-03-21,1998-05-08,NONE,AIR,ts affix carefully at the always regu,1998
42661,1161,34,5,40.0,42486.4,0.06,0.02,N,O,1998-07-10,1998-06-15,1998-07-19,NONE,AIR,regular pearls. carefully dogged a,1998
42723,369,70,2,36.0,45696.96,0.09,0.0,N,O,1998-02-15,1998-02-25,1998-03-03,COLLECT COD,AIR,ular platelets wake sly,1998
42790,1170,79,7,13.0,13925.21,0.06,0.03,N,O,1998-08-15,1998-07-24,1998-09-05,NONE,AIR,pinto beans. carefully regular ,1998
42822,473,32,2,30.0,41204.1,0.08,0.02,N,O,1998-06-01,1998-06-13,1998-06-18,DELIVER IN PERSON,AIR,ies use blithely slyly regular dolphins. b,1998
42854,497,98,1,49.0,68477.01,0.04,0.08,N,O,1998-02-28,1998-03-24,1998-03-13,DELIVER IN PERSON,AIR,osits haggle furiously: carefully final ,1998
42915,1645,87,3,36.0,55679.04,0.0,0.07,N,O,1998-05-23,1998-06-04,1998-05-31,COLLECT COD,AIR, special theodolit,1998
42915,944,45,6,13.0,23984.22,0.0,0.07,N,O,1998-04-06,1998-05-09,1998-04-30,TAKE BACK RETURN,AIR,metimes final fo,1998
42976,1537,18,3,42.0,60418.26,0.03,0.02,N,O,1998-11-10,1998-10-05,1998-12-02,DELIVER IN PERSON,AIR,furiously idle instructions ,1998
43234,127,54,1,2.0,2054.24,0.02,0.05,N,O,1998-01-06,1997-12-21,1998-01-31,DELIVER IN PERSON,AIR,furiously final ideas kindle fluffily ev,1998
43266,1211,12,2,40.0,44488.4,0.06,0.05,N,O,1998-05-30,1998-04-12,1998-06-25,TAKE BACK RETURN,AIR,onic packages use blit,1998
43297,1635,36,7,19.0,29195.97,0.05,0.03,N,O,1998-04-01,1998-04-17,1998-04-02,COLLECT COD,AIR, blithely even accounts eat furious,1998
43300,85,36,1,9.0,8865.72,0.09,0.0,N,O,1998-05-15,1998-05-26,1998-06-07,TAKE BACK RETURN,AIR, furiously quickly regu,1998
43331,1287,62,2,27.0,32083.56,0.06,0.08,N,O,1998-06-15,1998-06-17,1998-07-12,NONE,AIR," wake carefully even, final de",1998
43520,165,44,3,35.0,37280.6,0.03,0.03,N,O,1998-06-07,1998-04-03,1998-07-03,NONE,AIR, to the fluffily regular theodolites integ,1998
43810,751,52,1,39.0,64418.25,0.01,0.08,N,O,1998-06-04,1998-05-17,1998-06-15,COLLECT COD,AIR, even accou,1998
43810,891,91,3,22.0,39421.58,0.04,0.0,N,O,1998-05-30,1998-05-02,1998-06-23,NONE,AIR," regular foxes-- ironic,",1998
43810,867,67,4,34.0,60107.24,0.05,0.0,N,O,1998-04-15,1998-04-25,1998-05-04,NONE,AIR,ar requests use among,1998
43810,1348,25,6,39.0,48724.26,0.02,0.08,N,O,1998-06-07,1998-05-28,1998-07-03,COLLECT COD,AIR,sly furiously ironic ideas. quickly fina,1998
43938,1483,1,3,15.0,20767.2,0.04,0.08,N,O,1998-01-11,1997-12-09,1998-01-26,NONE,AIR,the regular accounts. ,1998
43973,24,75,7,2.0,1848.04,0.03,0.07,N,O,1998-05-01,1998-02-18,1998-05-29,TAKE BACK RETURN,AIR,eposits ca,1998
44006,138,39,1,41.0,42563.33,0.03,0.06,N,O,1998-05-18,1998-05-08,1998-06-10,DELIVER IN PERSON,AIR,ronic deposits a,1998
44100,133,60,1,2.0,2066.26,0.1,0.06,N,O,1998-07-17,1998-08-12,1998-07-21,COLLECT COD,AIR,"efully pending packages. even, regul",1998
44228,681,82,2,39.0,61685.52,0.03,0.03,N,O,1998-06-04,1998-04-21,1998-06-29,DELIVER IN PERSON,AIR,e blithely regular packages. furio,1998
44260,560,91,1,13.0,18987.28,0.05,0.02,N,O,1998-05-08,1998-05-07,1998-05-22,COLLECT COD,AIR,thely express asymptotes boost furiously a,1998
44263,1974,75,4,40.0,75038.8,0.06,0.03,N,O,1998-06-04,1998-07-04,1998-06-05,TAKE BACK RETURN,AIR,imes. regular asymptotes above the furi,1998
44544,1471,89,1,42.0,57643.74,0.1,0.07,N,O,1998-04-24,1998-05-29,1998-05-09,NONE,AIR, blithely unusual dep,1998
44641,540,41,2,26.0,37454.04,0.01,0.04,N,O,1998-03-02,1998-04-05,1998-03-04,TAKE BACK RETURN,AIR,ar requests detect carefully above t,1998
44672,447,35,2,37.0,49855.28,0.03,0.07,N,O,1998-07-12,1998-06-08,1998-08-05,DELIVER IN PERSON,AIR,attainments. brave,1998
44672,263,64,3,21.0,24428.46,0.0,0.01,N,O,1998-06-20,1998-05-29,1998-07-15,NONE,AIR,fluffily regular dolphins despite the ca,1998
44676,125,52,4,16.0,16401.92,0.08,0.08,N,O,1998-04-27,1998-05-07,1998-05-05,NONE,AIR,ptotes cajole,1998
44770,776,73,1,25.0,41919.25,0.1,0.03,N,O,1998-09-02,1998-07-31,1998-10-01,NONE,AIR,tions engag,1998
44807,727,92,2,32.0,52087.04,0.09,0.05,N,O,1998-03-27,1998-05-19,1998-04-20,COLLECT COD,AIR,e blithe requests. instructions a,1998
44865,1423,63,4,12.0,15893.04,0.1,0.05,N,O,1997-12-21,1997-12-26,1998-01-12,TAKE BACK RETURN,AIR,e blithely final req,1998
45024,600,91,4,23.0,34513.8,0.06,0.06,N,O,1998-08-10,1998-06-29,1998-08-20,COLLECT COD,AIR,riously even platelets nod across th,1998
45062,424,12,3,50.0,66221.0,0.06,0.08,N,O,1998-07-27,1998-08-30,1998-07-29,TAKE BACK RETURN,AIR,print slyly unusual deposits. packag,1998
45123,439,69,2,22.0,29467.46,0.07,0.06,N,O,1998-04-14,1998-05-28,1998-05-01,TAKE BACK RETURN,AIR,"nt, regular requests should have to ru",1998
45123,1664,65,4,49.0,76717.34,0.01,0.0,N,O,1998-04-22,1998-06-13,1998-05-06,TAKE BACK RETURN,AIR,owly furiously regular accounts. carefully ,1998
45221,1830,74,4,3.0,5195.49,0.07,0.08,N,O,1998-02-06,1997-12-24,1998-02-09,COLLECT COD,AIR,ake against the deposits. busily expre,1998
45282,1293,68,1,33.0,39411.57,0.01,0.02,N,O,1998-02-02,1998-02-28,1998-02-12,TAKE BACK RETURN,AIR,ep furiously regular f,1998
45286,1989,78,1,42.0,79421.16,0.1,0.03,N,O,1998-11-01,1998-09-11,1998-11-07,COLLECT COD,AIR,"uches. special, b",1998
45441,1760,45,1,17.0,28249.92,0.01,0.06,N,O,1998-01-07,1997-11-21,1998-01-12,DELIVER IN PERSON,AIR,le fluffily fluffily ironic,1998
45541,1640,82,1,29.0,44707.56,0.0,0.02,N,O,1998-07-18,1998-06-24,1998-07-30,TAKE BACK RETURN,AIR,nal platelets. furiou,1998
45607,495,83,1,5.0,6977.45,0.03,0.0,N,O,1998-02-10,1998-02-02,1998-03-02,DELIVER IN PERSON,AIR,requests wake by the requests. sly,1998
45795,31,57,4,47.0,43758.41,0.1,0.02,N,O,1998-01-24,1998-03-12,1998-01-28,COLLECT COD,AIR,deas cajole furiously above the furiousl,1998
45830,110,89,4,33.0,33333.63,0.06,0.07,N,O,1998-01-08,1997-11-22,1998-01-20,DELIVER IN PERSON,AIR,uickly ironi,1998
45954,978,79,2,7.0,13152.79,0.0,0.07,N,O,1998-02-27,1998-03-08,1998-03-16,COLLECT COD,AIR,sual pinto beans cajole sly,1998
45955,917,52,1,9.0,16361.19,0.06,0.04,N,O,1998-10-12,1998-10-03,1998-10-15,DELIVER IN PERSON,AIR,ly special requests-- blithely re,1998
46401,1187,60,2,5.0,5440.9,0.09,0.0,N,O,1998-06-20,1998-06-15,1998-06-30,TAKE BACK RETURN,AIR,ccounts are along the pending pa,1998
46406,1536,77,1,39.0,56063.67,0.08,0.06,N,O,1998-07-18,1998-08-17,1998-07-24,DELIVER IN PERSON,AIR,since the final deposits. regu,1998
46406,87,38,4,35.0,34547.8,0.09,0.06,N,O,1998-09-21,1998-08-26,1998-10-16,DELIVER IN PERSON,AIR,y. sometimes regular pa,1998
46406,645,39,5,18.0,27821.52,0.1,0.0,N,O,1998-10-16,1998-10-03,1998-11-14,TAKE BACK RETURN,AIR,fully. fluffily permanent de,1998
46532,176,55,1,24.0,25828.08,0.07,0.07,N,O,1998-02-02,1998-03-08,1998-02-27,TAKE BACK RETURN,AIR,unts sleep furio,1998
46564,518,9,2,43.0,60995.93,0.1,0.08,N,O,1998-05-22,1998-06-20,1998-06-18,TAKE BACK RETURN,AIR,blithely even accounts. stealthily regular ,1998
46595,754,51,4,49.0,81082.75,0.09,0.01,N,O,1998-08-28,1998-07-27,1998-09-02,COLLECT COD,AIR,equests boost blithely regular the,1998
46754,387,44,4,22.0,28322.36,0.05,0.07,N,O,1997-12-08,1997-10-28,1998-01-01,NONE,AIR,ar asymptotes haggle after the ,1998
46819,456,57,4,37.0,50188.65,0.01,0.04,N,O,1998-02-02,1998-01-21,1998-02-10,DELIVER IN PERSON,AIR,after the ,1998
46886,698,99,1,2.0,3197.38,0.02,0.03,N,O,1998-03-18,1998-05-20,1998-03-28,NONE,AIR,ronic dependencies should in,1998
46913,1501,22,1,18.0,25245.0,0.03,0.08,N,O,1998-05-01,1998-04-09,1998-05-28,DELIVER IN PERSON,AIR,f the fluffily slow pinto beans caj,1998
46946,994,95,1,11.0,20844.89,0.06,0.08,N,O,1998-01-27,1998-03-03,1998-02-16,COLLECT COD,AIR,"ironic, silent req",1998
46946,1641,42,3,27.0,41651.28,0.02,0.03,N,O,1998-01-13,1998-01-30,1998-01-31,COLLECT COD,AIR,gle furiously unusu,1998
46978,301,30,2,17.0,20422.1,0.01,0.07,N,O,1998-09-23,1998-07-14,1998-10-23,COLLECT COD,AIR,quests. pe,1998
46978,1791,18,3,15.0,25391.85,0.06,0.08,N,O,1998-08-14,1998-07-17,1998-08-27,COLLECT COD,AIR,"sts. regular, regular pinto bea",1998
47111,1441,42,1,35.0,46985.4,0.0,0.08,N,O,1998-01-06,1997-11-26,1998-01-30,COLLECT COD,AIR," the express, ironic theodolites.",1998
47140,246,28,3,47.0,53873.28,0.03,0.01,N,O,1998-09-03,1998-07-17,1998-09-19,NONE,AIR,ncies after the ironic ,1998
47205,939,8,2,44.0,80956.92,0.06,0.02,N,O,1998-04-26,1998-05-18,1998-04-27,NONE,AIR,ickly stealthy requ,1998
47425,572,33,2,8.0,11780.56,0.04,0.08,N,O,1998-03-03,1998-03-30,1998-03-20,NONE,AIR,affix blithely above t,1998
47425,1525,46,4,40.0,57060.8,0.05,0.06,N,O,1998-03-11,1998-04-01,1998-04-06,DELIVER IN PERSON,AIR,lly according to the ,1998
47427,1617,18,1,5.0,7593.05,0.02,0.04,N,O,1998-03-14,1998-05-23,1998-04-12,TAKE BACK RETURN,AIR, nag slyly. fluffily final instr,1998
47431,1665,7,4,38.0,59533.08,0.07,0.02,N,O,1997-12-26,1997-10-19,1998-01-02,TAKE BACK RETURN,AIR,kly about the fluffily regular deposits. qu,1998
47463,227,28,3,8.0,9017.76,0.05,0.02,N,O,1998-04-09,1998-04-30,1998-05-03,NONE,AIR,y unusual theo,1998
47463,1778,5,4,29.0,48713.33,0.06,0.08,N,O,1998-05-10,1998-03-23,1998-05-25,DELIVER IN PERSON,AIR,kages wake ,1998
47552,463,93,4,43.0,58628.78,0.06,0.04,N,O,1998-10-19,1998-08-22,1998-10-27,NONE,AIR,slyly close requ,1998
47557,219,20,2,2.0,2238.42,0.02,0.06,N,O,1998-09-26,1998-08-11,1998-10-03,TAKE BACK RETURN,AIR,nusual instructions kindle ,1998
47745,807,8,1,30.0,51234.0,0.0,0.01,N,O,1998-06-27,1998-07-01,1998-07-26,NONE,AIR,ts wake quickly? ,1998
47874,1795,22,2,25.0,42419.75,0.0,0.01,N,O,1998-06-15,1998-06-14,1998-07-13,DELIVER IN PERSON,AIR, requests. express accounts wa,1998
47907,1697,21,3,4.0,6394.76,0.0,0.02,N,O,1998-08-05,1998-07-11,1998-08-14,COLLECT COD,AIR,s. platelets use abou,1998
48001,1804,5,1,35.0,59703.0,0.02,0.04,N,O,1998-04-27,1998-04-22,1998-05-11,NONE,AIR,fully special deposits. furiously s,1998
48004,1082,83,2,30.0,29492.4,0.05,0.04,N,O,1998-04-18,1998-04-09,1998-04-25,NONE,AIR,its. asymptotes behind the fluffily ironic ,1998
48100,643,6,1,48.0,74094.72,0.1,0.0,N,O,1998-03-16,1998-02-12,1998-03-20,DELIVER IN PERSON,AIR,bold accounts sleep. ironi,1998
48194,1244,45,2,23.0,26340.52,0.06,0.06,N,O,1998-01-01,1997-11-24,1998-01-11,DELIVER IN PERSON,AIR,. quickly final dep,1998
48196,405,35,4,13.0,16970.2,0.0,0.07,N,O,1998-03-18,1998-03-16,1998-03-25,NONE,AIR,"nal, pendin",1998
48227,1677,60,1,40.0,63146.8,0.03,0.03,N,O,1998-10-18,1998-08-19,1998-11-12,NONE,AIR,ecial accounts. daringly silent T,1998
48227,1955,100,6,47.0,87276.65,0.1,0.04,N,O,1998-09-04,1998-09-29,1998-09-07,NONE,AIR,uests wake instructions? r,1998
48290,881,48,3,4.0,7127.52,0.07,0.07,N,O,1997-12-23,1998-01-20,1998-01-04,TAKE BACK RETURN,AIR, carefully fluffily silent ideas; slyly ,1998
48417,716,13,1,5.0,8083.55,0.1,0.04,N,O,1998-04-18,1998-01-29,1998-05-17,COLLECT COD,AIR,pon the furiously bold,1998
48481,1466,45,1,39.0,53330.94,0.02,0.03,N,O,1998-05-18,1998-05-11,1998-05-20,TAKE BACK RETURN,AIR,carefully express id,1998
48516,1308,23,4,11.0,13302.3,0.02,0.02,N,O,1998-03-13,1998-01-03,1998-03-26,NONE,AIR,ainst the quick,1998
48516,1902,91,7,38.0,68548.2,0.07,0.01,N,O,1998-03-13,1998-02-09,1998-03-20,NONE,AIR,ly alongside of the fluffi,1998
48519,411,41,2,35.0,45899.35,0.07,0.0,N,O,1998-04-11,1998-04-14,1998-04-16,NONE,AIR,s. slyly final packages use ,1998
48545,656,19,4,20.0,31133.0,0.0,0.01,N,O,1998-03-16,1998-02-02,1998-04-15,TAKE BACK RETURN,AIR,c grouches boo,1998
48867,516,77,1,23.0,32579.73,0.07,0.07,N,O,1998-03-04,1998-03-17,1998-03-23,NONE,AIR, alongside of ,1998
48867,801,1,2,1.0,1701.8,0.08,0.02,N,O,1998-05-07,1998-04-12,1998-05-14,DELIVER IN PERSON,AIR,"ly regular, special",1998
48901,1722,7,4,24.0,38969.28,0.06,0.01,N,O,1997-12-15,1998-01-20,1998-01-12,COLLECT COD,AIR, ruthless deposits wake. slyly s,1998
48901,1174,47,6,18.0,19353.06,0.06,0.05,N,O,1997-12-29,1998-02-07,1998-01-18,NONE,AIR,hs are slyly fluff,1998
48932,1586,67,1,33.0,49090.14,0.01,0.08,N,O,1998-07-08,1998-06-21,1998-07-20,COLLECT COD,AIR,ic requests around the expres,1998
49030,1699,23,2,22.0,35215.18,0.05,0.01,N,O,1998-04-21,1998-03-15,1998-04-24,NONE,AIR,e carefull,1998
49092,1837,81,7,9.0,15649.47,0.02,0.08,N,O,1998-01-18,1998-01-23,1998-02-16,DELIVER IN PERSON,AIR,he furiously quiet ideas are sly,1998
49159,792,25,2,39.0,66018.81,0.06,0.08,N,O,1997-12-16,1997-11-30,1998-01-09,DELIVER IN PERSON,AIR, final theodolites. eve,1998
49249,443,31,2,3.0,4030.32,0.07,0.01,N,O,1998-03-09,1998-02-06,1998-03-16,NONE,AIR,y unusual warhorses nag,1998
49249,1586,7,5,46.0,68428.68,0.08,0.01,N,O,1998-03-08,1997-12-27,1998-04-07,TAKE BACK RETURN,AIR,", express instructions accordi",1998
49254,1936,25,1,21.0,38596.53,0.06,0.03,N,O,1998-03-11,1998-02-28,1998-03-27,COLLECT COD,AIR,ding requests. reg,1998
49315,284,85,2,47.0,55661.16,0.05,0.01,N,O,1998-05-09,1998-06-17,1998-05-10,NONE,AIR,ously final foxes sleep ac,1998
49413,1904,5,3,24.0,43341.6,0.03,0.08,N,O,1998-05-14,1998-06-25,1998-05-31,DELIVER IN PERSON,AIR,nal ideas. pendin,1998
49413,167,46,4,38.0,40552.08,0.08,0.07,N,O,1998-06-29,1998-05-22,1998-07-26,TAKE BACK RETURN,AIR,unts cajole ironic platelets? pinto beans s,1998
49415,1065,71,4,13.0,12558.78,0.05,0.08,N,O,1998-08-23,1998-07-31,1998-09-02,TAKE BACK RETURN,AIR, quickly even pains. fluffily ironic th,1998
49445,162,15,2,20.0,21243.2,0.09,0.05,N,O,1998-06-09,1998-04-21,1998-06-13,COLLECT COD,AIR,ng requests use quickly among the,1998
49669,1356,33,2,30.0,37720.5,0.01,0.07,N,O,1998-06-22,1998-08-29,1998-06-28,COLLECT COD,AIR,carefully furiously idle pa,1998
49696,1564,65,2,29.0,42501.24,0.04,0.0,N,O,1998-05-08,1998-07-04,1998-05-25,DELIVER IN PERSON,AIR,s. slyly final excuses grow. final pl,1998
49698,1656,39,1,18.0,28037.7,0.09,0.01,N,O,1998-01-29,1998-01-30,1998-02-24,DELIVER IN PERSON,AIR,ainst the slyly unusual theodo,1998
49991,962,65,2,7.0,13040.72,0.04,0.05,N,O,1998-02-01,1997-12-29,1998-02-26,TAKE BACK RETURN,AIR,mong the blithely regul,1998
49991,1225,37,5,18.0,20271.96,0.1,0.05,N,O,1998-01-07,1998-02-22,1998-01-22,NONE,AIR,"ngly ironic,",1998
50018,945,48,3,34.0,62761.96,0.03,0.05,N,O,1998-01-21,1998-01-25,1998-02-09,COLLECT COD,AIR,sual requests. express foxes around t,1998
50084,72,48,2,24.0,23329.68,0.08,0.0,N,O,1998-06-22,1998-05-19,1998-06-23,NONE,AIR,ts across t,1998
50151,1031,32,2,34.0,31689.02,0.05,0.08,N,O,1998-08-29,1998-07-19,1998-09-06,TAKE BACK RETURN,AIR,"bold accounts sleep special, final accou",1998
50179,1451,91,3,18.0,24344.1,0.05,0.05,N,O,1998-04-23,1998-06-08,1998-04-24,DELIVER IN PERSON,AIR,"hes are bold, silent",1998
50179,322,7,4,16.0,19557.12,0.08,0.07,N,O,1998-07-21,1998-06-19,1998-08-09,NONE,AIR,pendencies. fluffily fi,1998
50241,1497,98,4,10.0,13984.9,0.04,0.06,N,O,1998-01-25,1998-01-31,1998-02-17,NONE,AIR,hely even accounts sleep pack,1998
50369,885,86,3,43.0,76792.84,0.05,0.02,N,O,1998-05-27,1998-04-10,1998-06-07,NONE,AIR,mptotes are. furiously express accounts alo,1998
50369,2000,89,5,9.0,8118.0,0.02,0.02,N,O,1998-02-16,1998-04-30,1998-03-04,DELIVER IN PERSON,AIR, sentiments haggle among th,1998
50402,306,7,4,41.0,49458.3,0.01,0.01,N,O,1998-01-08,1998-03-05,1998-01-31,NONE,AIR,ular grouches! slyly regular packa,1998
50467,1332,33,1,34.0,41933.22,0.04,0.0,N,O,1998-09-05,1998-07-11,1998-09-21,DELIVER IN PERSON,AIR,y final accounts. carefully bold t,1998
50561,1865,66,1,9.0,15901.74,0.1,0.0,N,O,1998-08-24,1998-08-04,1998-09-22,DELIVER IN PERSON,AIR,ic theodolites believe carefully fur,1998
50597,27,28,6,48.0,44496.96,0.0,0.07,N,O,1998-08-23,1998-08-25,1998-09-19,NONE,AIR,ithely. carefully specia,1998
50627,579,80,2,13.0,19234.41,0.02,0.05,N,O,1998-05-30,1998-05-21,1998-06-21,TAKE BACK RETURN,AIR,o the furio,1998
50628,1082,83,1,28.0,27526.24,0.01,0.03,N,O,1997-12-24,1998-01-24,1998-01-21,NONE,AIR,s. silent dependencies ,1998
50631,76,2,3,25.0,24401.75,0.09,0.07,N,O,1998-08-28,1998-08-08,1998-09-23,TAKE BACK RETURN,AIR,aters integrate final requests! instruc,1998
50659,1963,8,2,34.0,63408.64,0.1,0.02,N,O,1998-07-07,1998-07-11,1998-07-28,TAKE BACK RETURN,AIR,ld frets are blithely. ev,1998
50788,841,8,1,42.0,73157.28,0.01,0.03,N,O,1998-09-01,1998-06-30,1998-09-10,DELIVER IN PERSON,AIR,endencies-- sly,1998
50886,1893,37,3,18.0,32308.02,0.03,0.06,N,O,1998-05-14,1998-07-01,1998-06-04,COLLECT COD,AIR,ve the carefully unusu,1998
50946,1209,10,2,47.0,52179.4,0.08,0.01,N,O,1998-08-05,1998-08-16,1998-08-11,DELIVER IN PERSON,AIR,ress accounts. instructions wake ag,1998
51170,1496,97,2,19.0,26552.31,0.07,0.08,N,O,1998-10-14,1998-09-04,1998-11-11,COLLECT COD,AIR,arefully ironic the,1998
51170,490,91,5,20.0,27809.8,0.02,0.02,N,O,1998-08-12,1998-08-17,1998-08-25,TAKE BACK RETURN,AIR,. final foxes are. slyly ironic accounts ,1998
51170,1235,36,6,23.0,26133.29,0.09,0.01,N,O,1998-07-29,1998-08-20,1998-08-18,TAKE BACK RETURN,AIR,ithely unusu,1998
51172,72,48,6,43.0,41799.01,0.06,0.08,N,O,1997-12-10,1997-10-25,1998-01-07,COLLECT COD,AIR,ent accounts nag according ,1998
51235,27,28,1,13.0,12051.26,0.07,0.03,N,O,1998-06-30,1998-07-02,1998-07-29,TAKE BACK RETURN,AIR,ajole fluf,1998
51236,1323,100,5,41.0,50197.12,0.02,0.0,N,O,1998-10-13,1998-09-14,1998-10-20,TAKE BACK RETURN,AIR,deposits haggle across the requests,1998
51270,1778,5,4,49.0,82308.73,0.07,0.07,N,O,1998-03-23,1998-02-28,1998-03-30,NONE,AIR, use under the theodolites. carefully re,1998
51299,1774,17,3,3.0,5027.31,0.02,0.01,N,O,1998-06-25,1998-08-09,1998-07-07,COLLECT COD,AIR,ts nag among the pending theodolites,1998
51396,117,96,1,28.0,28479.08,0.05,0.06,N,O,1998-01-01,1998-02-07,1998-01-20,TAKE BACK RETURN,AIR,odolites detect fluffily against the iro,1998
51427,1624,7,2,45.0,68652.9,0.07,0.07,N,O,1998-01-18,1998-02-01,1998-01-27,DELIVER IN PERSON,AIR,ole blithely ,1998
51429,1380,19,4,4.0,5125.52,0.06,0.03,N,O,1998-07-12,1998-06-26,1998-08-05,DELIVER IN PERSON,AIR,fts. packages detect ruthlessly. ,1998
51491,885,85,2,7.0,12501.16,0.03,0.08,N,O,1998-03-22,1998-03-17,1998-03-30,DELIVER IN PERSON,AIR,"nic, special theodolites across the furio",1998
51492,424,83,2,32.0,42381.44,0.08,0.04,N,O,1998-05-15,1998-04-17,1998-05-30,NONE,AIR,its. express requests are carefu,1998
51492,1660,61,4,12.0,18739.92,0.01,0.04,N,O,1998-04-10,1998-05-04,1998-04-18,NONE,AIR,lar ideas cajole ,1998
51552,1557,78,1,26.0,37922.3,0.03,0.0,N,O,1998-07-11,1998-06-11,1998-07-23,TAKE BACK RETURN,AIR,ing foxes are furious,1998
