l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
45286,1989,78,1,42.00,79421.16,0.10,0.03,N,O,1998-11-01,1998-09-11,1998-11-07,COLLECT COD,"uches. special, b"
45441,1760,45,1,17.00,28249.92,0.01,0.06,N,O,1998-01-07,1997-11-21,1998-01-12,DELIVER IN PERSON,le fluffily fluffily ironic
45541,1640,82,1,29.00,44707.56,0.00,0.02,N,O,1998-07-18,1998-06-24,1998-07-30,TAKE BACK RETURN,nal platelets. furiou
45607,495,83,1,5.00,6977.45,0.03,0.00,N,O,1998-02-10,1998-02-02,1998-03-02,DELIVER IN PERSON,requests wake by the requests. sly
45795,31,57,4,47.00,43758.41,0.10,0.02,N,O,1998-01-24,1998-03-12,1998-01-28,COLLECT COD,deas cajole furiously above the furiousl
45830,110,89,4,33.00,33333.63,0.06,0.07,N,O,1998-01-08,1997-11-22,1998-01-20,DELIVER IN PERSON,uickly ironi
45954,978,79,2,7.00,13152.79,0.00,0.07,N,O,1998-02-27,1998-03-08,1998-03-16,COLLECT COD,sual pinto beans cajole sly
45955,917,52,1,9.00,16361.19,0.06,0.04,N,O,1998-10-12,1998-10-03,1998-10-15,DELIVER IN PERSON,ly special requests-- blithely re
46401,1187,60,2,5.00,5440.90,0.09,0.00,N,O,1998-06-20,1998-06-15,1998-06-30,TAKE BACK RETURN,ccounts are along the pending pa
46406,1536,77,1,39.00,56063.67,0.08,0.06,N,O,1998-07-18,1998-08-17,1998-07-24,DELIVER IN PERSON,since the final deposits. regu
46406,87,38,4,35.00,34547.80,0.09,0.06,N,O,1998-09-21,1998-08-26,1998-10-16,DELIVER IN PERSON,y. sometimes regular pa
46406,645,39,5,18.00,27821.52,0.10,0.00,N,O,1998-10-16,1998-10-03,1998-11-14,TAKE BACK RETURN,fully. fluffily permanent de
46532,176,55,1,24.00,25828.08,0.07,0.07,N,O,1998-02-02,1998-03-08,1998-02-27,TAKE BACK RETURN,unts sleep furio
46564,518,9,2,43.00,60995.93,0.10,0.08,N,O,1998-05-22,1998-06-20,1998-06-18,TAKE BACK RETURN,blithely even accounts. stealthily regular
46595,754,51,4,49.00,81082.75,0.09,0.01,N,O,1998-08-28,1998-07-27,1998-09-02,COLLECT COD,equests boost blithely regular the
46754,387,44,4,22.00,28322.36,0.05,0.07,N,O,1997-12-08,1997-10-28,1998-01-01,NONE,ar asymptotes haggle after the
46819,456,57,4,37.00,50188.65,0.01,0.04,N,O,1998-02-02,1998-01-21,1998-02-10,DELIVER IN PERSON,after the
46886,698,99,1,2.00,3197.38,0.02,0.03,N,O,1998-03-18,1998-05-20,1998-03-28,NONE,ronic dependencies should in
46913,1501,22,1,18.00,25245.00,0.03,0.08,N,O,1998-05-01,1998-04-09,1998-05-28,DELIVER IN PERSON,f the fluffily slow pinto beans caj
46946,994,95,1,11.00,20844.89,0.06,0.08,N,O,1998-01-27,1998-03-03,1998-02-16,COLLECT COD,"ironic, silent req"
46946,1641,42,3,27.00,41651.28,0.02,0.03,N,O,1998-01-13,1998-01-30,1998-01-31,COLLECT COD,gle furiously unusu
46978,301,30,2,17.00,20422.10,0.01,0.07,N,O,1998-09-23,1998-07-14,1998-10-23,COLLECT COD,quests. pe
46978,1791,18,3,15.00,25391.85,0.06,0.08,N,O,1998-08-14,1998-07-17,1998-08-27,COLLECT COD,"sts. regular, regular pinto bea"
47111,1441,42,1,35.00,46985.40,0.00,0.08,N,O,1998-01-06,1997-11-26,1998-01-30,COLLECT COD,"the express, ironic theodolites."
47140,246,28,3,47.00,53873.28,0.03,0.01,N,O,1998-09-03,1998-07-17,1998-09-19,NONE,ncies after the ironic
47205,939,8,2,44.00,80956.92,0.06,0.02,N,O,1998-04-26,1998-05-18,1998-04-27,NONE,ickly stealthy requ
47425,572,33,2,8.00,11780.56,0.04,0.08,N,O,1998-03-03,1998-03-30,1998-03-20,NONE,affix blithely above t
47425,1525,46,4,40.00,57060.80,0.05,0.06,N,O,1998-03-11,1998-04-01,1998-04-06,DELIVER IN PERSON,lly according to the
47427,1617,18,1,5.00,7593.05,0.02,0.04,N,O,1998-03-14,1998-05-23,1998-04-12,TAKE BACK RETURN,nag slyly. fluffily final instr
47431,1665,7,4,38.00,59533.08,0.07,0.02,N,O,1997-12-26,1997-10-19,1998-01-02,TAKE BACK RETURN,kly about the fluffily regular deposits. qu
47463,227,28,3,8.00,9017.76,0.05,0.02,N,O,1998-04-09,1998-04-30,1998-05-03,NONE,y unusual theo
47463,1778,5,4,29.00,48713.33,0.06,0.08,N,O,1998-05-10,1998-03-23,1998-05-25,DELIVER IN PERSON,kages wake
47552,463,93,4,43.00,58628.78,0.06,0.04,N,O,1998-10-19,1998-08-22,1998-10-27,NONE,slyly close requ
47557,219,20,2,2.00,2238.42,0.02,0.06,N,O,1998-09-26,1998-08-11,1998-10-03,TAKE BACK RETURN,nusual instructions kindle
47745,807,8,1,30.00,51234.00,0.00,0.01,N,O,1998-06-27,1998-07-01,1998-07-26,NONE,ts wake quickly?
47874,1795,22,2,25.00,42419.75,0.00,0.01,N,O,1998-06-15,1998-06-14,1998-07-13,DELIVER IN PERSON,requests. express accounts wa
47907,1697,21,3,4.00,6394.76,0.00,0.02,N,O,1998-08-05,1998-07-11,1998-08-14,COLLECT COD,s. platelets use abou
48001,1804,5,1,35.00,59703.00,0.02,0.04,N,O,1998-04-27,1998-04-22,1998-05-11,NONE,fully special deposits. furiously s
48004,1082,83,2,30.00,29492.40,0.05,0.04,N,O,1998-04-18,1998-04-09,1998-04-25,NONE,its. asymptotes behind the fluffily ironic
48100,643,6,1,48.00,74094.72,0.10,0.00,N,O,1998-03-16,1998-02-12,1998-03-20,DELIVER IN PERSON,bold accounts sleep. ironi
48194,1244,45,2,23.00,26340.52,0.06,0.06,N,O,1998-01-01,1997-11-24,1998-01-11,DELIVER IN PERSON,. quickly final dep
48196,405,35,4,13.00,16970.20,0.00,0.07,N,O,1998-03-18,1998-03-16,1998-03-25,NONE,"nal, pendin"
48227,1677,60,1,40.00,63146.80,0.03,0.03,N,O,1998-10-18,1998-08-19,1998-11-12,NONE,ecial accounts. daringly silent T
48227,1955,100,6,47.00,87276.65,0.10,0.04,N,O,1998-09-04,1998-09-29,1998-09-07,NONE,uests wake instructions? r
48290,881,48,3,4.00,7127.52,0.07,0.07,N,O,1997-12-23,1998-01-20,1998-01-04,TAKE BACK RETURN,carefully fluffily silent ideas; slyly
48417,716,13,1,5.00,8083.55,0.10,0.04,N,O,1998-04-18,1998-01-29,1998-05-17,COLLECT COD,pon the furiously bold
48481,1466,45,1,39.00,53330.94,0.02,0.03,N,O,1998-05-18,1998-05-11,1998-05-20,TAKE BACK RETURN,carefully express id
48516,1308,23,4,11.00,13302.30,0.02,0.02,N,O,1998-03-13,1998-01-03,1998-03-26,NONE,ainst the quick
48516,1902,91,7,38.00,68548.20,0.07,0.01,N,O,1998-03-13,1998-02-09,1998-03-20,NONE,ly alongside of the fluffi
48519,411,41,2,35.00,45899.35,0.07,0.00,N,O,1998-04-11,1998-04-14,1998-04-16,NONE,s. slyly final packages use
48545,656,19,4,20.00,31133.00,0.00,0.01,N,O,1998-03-16,1998-02-02,1998-04-15,TAKE BACK RETURN,c grouches boo
48867,516,77,1,23.00,32579.73,0.07,0.07,N,O,1998-03-04,1998-03-17,1998-03-23,NONE,alongside of
48867,801,1,2,1.00,1701.80,0.08,0.02,N,O,1998-05-07,1998-04-12,1998-05-14,DELIVER IN PERSON,"ly regular, special"
48901,1722,7,4,24.00,38969.28,0.06,0.01,N,O,1997-12-15,1998-01-20,1998-01-12,COLLECT COD,ruthless deposits wake. slyly s
48901,1174,47,6,18.00,19353.06,0.06,0.05,N,O,1997-12-29,1998-02-07,1998-01-18,NONE,hs are slyly fluff
48932,1586,67,1,33.00,49090.14,0.01,0.08,N,O,1998-07-08,1998-06-21,1998-07-20,COLLECT COD,ic requests around the expres
49030,1699,23,2,22.00,35215.18,0.05,0.01,N,O,1998-04-21,1998-03-15,1998-04-24,NONE,e carefull
49092,1837,81,7,9.00,15649.47,0.02,0.08,N,O,1998-01-18,1998-01-23,1998-02-16,DELIVER IN PERSON,he furiously quiet ideas are sly
49159,792,25,2,39.00,66018.81,0.06,0.08,N,O,1997-12-16,1997-11-30,1998-01-09,DELIVER IN PERSON,final theodolites. eve
49249,443,31,2,3.00,4030.32,0.07,0.01,N,O,1998-03-09,1998-02-06,1998-03-16,NONE,y unusual warhorses nag
49249,1586,7,5,46.00,68428.68,0.08,0.01,N,O,1998-03-08,1997-12-27,1998-04-07,TAKE BACK RETURN,", express instructions accordi"
49254,1936,25,1,21.00,38596.53,0.06,0.03,N,O,1998-03-11,1998-02-28,1998-03-27,COLLECT COD,ding requests. reg
49315,284,85,2,47.00,55661.16,0.05,0.01,N,O,1998-05-09,1998-06-17,1998-05-10,NONE,ously final foxes sleep ac
49413,1904,5,3,24.00,43341.60,0.03,0.08,N,O,1998-05-14,1998-06-25,1998-05-31,DELIVER IN PERSON,nal ideas. pendin
49413,167,46,4,38.00,40552.08,0.08,0.07,N,O,1998-06-29,1998-05-22,1998-07-26,TAKE BACK RETURN,unts cajole ironic platelets? pinto beans s
49415,1065,71,4,13.00,12558.78,0.05,0.08,N,O,1998-08-23,1998-07-31,1998-09-02,TAKE BACK RETURN,quickly even pains. fluffily ironic th
49445,162,15,2,20.00,21243.20,0.09,0.05,N,O,1998-06-09,1998-04-21,1998-06-13,COLLECT COD,ng requests use quickly among the
49669,1356,33,2,30.00,37720.50,0.01,0.07,N,O,1998-06-22,1998-08-29,1998-06-28,COLLECT COD,carefully furiously idle pa
49696,1564,65,2,29.00,42501.24,0.04,0.00,N,O,1998-05-08,1998-07-04,1998-05-25,DELIVER IN PERSON,s. slyly final excuses grow. final pl
49698,1656,39,1,18.00,28037.70,0.09,0.01,N,O,1998-01-29,1998-01-30,1998-02-24,DELIVER IN PERSON,ainst the slyly unusual theodo
49991,962,65,2,7.00,13040.72,0.04,0.05,N,O,1998-02-01,1997-12-29,1998-02-26,TAKE BACK RETURN,mong the blithely regul
49991,1225,37,5,18.00,20271.96,0.10,0.05,N,O,1998-01-07,1998-02-22,1998-01-22,NONE,"ngly ironic,"
50018,945,48,3,34.00,62761.96,0.03,0.05,N,O,1998-01-21,1998-01-25,1998-02-09,COLLECT COD,sual requests. express foxes around t
50084,72,48,2,24.00,23329.68,0.08,0.00,N,O,1998-06-22,1998-05-19,1998-06-23,NONE,ts across t
50151,1031,32,2,34.00,31689.02,0.05,0.08,N,O,1998-08-29,1998-07-19,1998-09-06,TAKE BACK RETURN,"bold accounts sleep special, final accou"
50179,1451,91,3,18.00,24344.10,0.05,0.05,N,O,1998-04-23,1998-06-08,1998-04-24,DELIVER IN PERSON,"hes are bold, silent"
50179,322,7,4,16.00,19557.12,0.08,0.07,N,O,1998-07-21,1998-06-19,1998-08-09,NONE,pendencies. fluffily fi
50241,1497,98,4,10.00,13984.90,0.04,0.06,N,O,1998-01-25,1998-01-31,1998-02-17,NONE,hely even accounts sleep pack
50369,885,86,3,43.00,76792.84,0.05,0.02,N,O,1998-05-27,1998-04-10,1998-06-07,NONE,mptotes are. furiously express accounts alo
50369,2000,89,5,9.00,8118.00,0.02,0.02,N,O,1998-02-16,1998-04-30,1998-03-04,DELIVER IN PERSON,sentiments haggle among th
50402,306,7,4,41.00,49458.30,0.01,0.01,N,O,1998-01-08,1998-03-05,1998-01-31,NONE,ular grouches! slyly regular packa
50467,1332,33,1,34.00,41933.22,0.04,0.00,N,O,1998-09-05,1998-07-11,1998-09-21,DELIVER IN PERSON,y final accounts. carefully bold t
50561,1865,66,1,9.00,15901.74,0.10,0.00,N,O,1998-08-24,1998-08-04,1998-09-22,DELIVER IN PERSON,ic theodolites believe carefully fur
50597,27,28,6,48.00,44496.96,0.00,0.07,N,O,1998-08-23,1998-08-25,1998-09-19,NONE,ithely. carefully specia
50627,579,80,2,13.00,19234.41,0.02,0.05,N,O,1998-05-30,1998-05-21,1998-06-21,TAKE BACK RETURN,o the furio
50628,1082,83,1,28.00,27526.24,0.01,0.03,N,O,1997-12-24,1998-01-24,1998-01-21,NONE,s. silent dependencies
50631,76,2,3,25.00,24401.75,0.09,0.07,N,O,1998-08-28,1998-08-08,1998-09-23,TAKE BACK RETURN,aters integrate final requests! instruc
50659,1963,8,2,34.00,63408.64,0.10,0.02,N,O,1998-07-07,1998-07-11,1998-07-28,TAKE BACK RETURN,ld frets are blithely. ev
50788,841,8,1,42.00,73157.28,0.01,0.03,N,O,1998-09-01,1998-06-30,1998-09-10,DELIVER IN PERSON,endencies-- sly
50886,1893,37,3,18.00,32308.02,0.03,0.06,N,O,1998-05-14,1998-07-01,1998-06-04,COLLECT COD,ve the carefully unusu
50946,1209,10,2,47.00,52179.40,0.08,0.01,N,O,1998-08-05,1998-08-16,1998-08-11,DELIVER IN PERSON,ress accounts. instructions wake ag
51170,1496,97,2,19.00,26552.31,0.07,0.08,N,O,1998-10-14,1998-09-04,1998-11-11,COLLECT COD,arefully ironic the
51170,490,91,5,20.00,27809.80,0.02,0.02,N,O,1998-08-12,1998-08-17,1998-08-25,TAKE BACK RETURN,. final foxes are. slyly ironic accounts
51170,1235,36,6,23.00,26133.29,0.09,0.01,N,O,1998-07-29,1998-08-20,1998-08-18,TAKE BACK RETURN,ithely unusu
51172,72,48,6,43.00,41799.01,0.06,0.08,N,O,1997-12-10,1997-10-25,1998-01-07,COLLECT COD,ent accounts nag according
51235,27,28,1,13.00,12051.26,0.07,0.03,N,O,1998-06-30,1998-07-02,1998-07-29,TAKE BACK RETURN,ajole fluf
51236,1323,100,5,41.00,50197.12,0.02,0.00,N,O,1998-10-13,1998-09-14,1998-10-20,TAKE BACK RETURN,deposits haggle across the requests
51270,1778,5,4,49.00,82308.73,0.07,0.07,N,O,1998-03-23,1998-02-28,1998-03-30,NONE,use under the theodolites. carefully re
51299,1774,17,3,3.00,5027.31,0.02,0.01,N,O,1998-06-25,1998-08-09,1998-07-07,COLLECT COD,ts nag among the pending theodolites
51396,117,96,1,28.00,28479.08,0.05,0.06,N,O,1998-01-01,1998-02-07,1998-01-20,TAKE BACK RETURN,odolites detect fluffily against the iro
51427,1624,7,2,45.00,68652.90,0.07,0.07,N,O,1998-01-18,1998-02-01,1998-01-27,DELIVER IN PERSON,ole blithely
51429,1380,19,4,4.00,5125.52,0.06,0.03,N,O,1998-07-12,1998-06-26,1998-08-05,DELIVER IN PERSON,fts. packages detect ruthlessly.
51491,885,85,2,7.00,12501.16,0.03,0.08,N,O,1998-03-22,1998-03-17,1998-03-30,DELIVER IN PERSON,"nic, special theodolites across the furio"
51492,424,83,2,32.00,42381.44,0.08,0.04,N,O,1998-05-15,1998-04-17,1998-05-30,NONE,its. express requests are carefu
51492,1660,61,4,12.00,18739.92,0.01,0.04,N,O,1998-04-10,1998-05-04,1998-04-18,NONE,lar ideas cajole
51552,1557,78,1,26.00,37922.30,0.03,0.00,N,O,1998-07-11,1998-06-11,1998-07-23,TAKE BACK RETURN,ing foxes are furious
51590,670,71,3,47.00,73821.49,0.03,0.03,N,O,1998-05-13,1998-06-05,1998-06-02,NONE,"ironic pinto beans. final, fin"
51618,57,8,6,47.00,44981.35,0.00,0.08,N,O,1998-03-04,1998-04-15,1998-03-25,NONE,. furiously final ideas wake. express
51653,1093,64,3,44.00,43739.96,0.00,0.06,N,O,1998-01-12,1997-11-03,1998-01-30,DELIVER IN PERSON,"s? bold, final asymptotes"
51874,1725,26,1,27.00,43921.44,0.04,0.07,N,O,1998-04-05,1998-03-19,1998-04-29,NONE,sts. carefully even instructions eat bli
51973,148,75,1,1.00,1048.14,0.05,0.03,N,O,1998-09-12,1998-06-23,1998-10-08,NONE,sleep blithely.
52036,489,48,3,36.00,50021.28,0.06,0.00,N,O,1998-09-28,1998-08-19,1998-10-04,TAKE BACK RETURN,l escapades. regular asymp
52067,740,41,2,32.00,52503.68,0.07,0.05,N,O,1998-09-28,1998-09-14,1998-10-13,NONE,even foxes are accordi
52101,147,100,3,8.00,8377.12,0.00,0.04,N,O,1998-02-14,1998-04-07,1998-02-17,TAKE BACK RETURN,ironic packages sleep carefully. expres
52131,1176,77,1,35.00,37700.95,0.10,0.08,N,O,1998-03-03,1997-12-24,1998-03-15,NONE,"e the pending accounts. regular, un"
52131,80,31,3,7.00,6860.56,0.05,0.03,N,O,1998-03-09,1998-01-30,1998-03-24,DELIVER IN PERSON,icing accounts. carefully regular excuses s
52165,1827,57,1,33.00,57051.06,0.09,0.06,N,O,1998-07-31,1998-07-16,1998-08-03,TAKE BACK RETURN,usly special deposits boost acros
52165,175,76,4,15.00,16127.55,0.10,0.07,N,O,1998-08-09,1998-07-09,1998-08-23,COLLECT COD,integrate blithely agains
52192,1015,51,5,39.00,35724.39,0.02,0.04,N,O,1998-06-28,1998-08-14,1998-07-25,DELIVER IN PERSON,the ironic foxes wake en
52289,1678,61,1,27.00,42651.09,0.03,0.02,N,O,1998-09-27,1998-08-05,1998-10-19,TAKE BACK RETURN,ccounts was blithe
52384,1635,77,2,3.00,4609.89,0.09,0.04,N,O,1998-08-30,1998-08-10,1998-09-16,TAKE BACK RETURN,he fluffily silent requests. c
52832,1547,88,1,14.00,20279.56,0.01,0.02,N,O,1998-06-06,1998-05-15,1998-06-10,DELIVER IN PERSON,ounts. carefully even ac
52834,263,91,2,27.00,31408.02,0.06,0.04,N,O,1998-03-05,1998-01-29,1998-03-31,COLLECT COD,sly unusual requests are slyly accord
52834,308,9,3,4.00,4833.20,0.03,0.07,N,O,1998-03-28,1998-01-23,1998-03-31,DELIVER IN PERSON,to breach. carefully silent deposi
52835,1939,40,3,29.00,53386.97,0.10,0.00,N,O,1997-12-10,1997-10-27,1998-01-07,NONE,packages. furiously even
52836,1525,6,5,38.00,54207.76,0.05,0.07,N,O,1998-07-06,1998-05-28,1998-07-17,COLLECT COD,regular deposits dazzle b
52962,1384,61,3,37.00,47559.06,0.02,0.01,N,O,1998-08-10,1998-07-30,1998-09-08,DELIVER IN PERSON,frays haggl
52962,79,55,4,5.00,4895.35,0.03,0.05,N,O,1998-09-24,1998-08-09,1998-10-23,TAKE BACK RETURN,special excuse
53095,332,17,1,35.00,43131.55,0.05,0.08,N,O,1997-12-15,1997-12-25,1998-01-02,TAKE BACK RETURN,c accounts print blithely
53125,837,37,1,36.00,62561.88,0.06,0.04,N,O,1998-09-10,1998-09-01,1998-09-20,NONE,ests haggle slyly stealthily
53377,736,69,5,35.00,57285.55,0.02,0.01,N,O,1998-11-22,1998-09-20,1998-12-16,TAKE BACK RETURN,are slyly about the requests. furiou
53472,1458,76,2,24.00,32626.80,0.03,0.02,N,O,1998-03-03,1998-01-22,1998-03-23,TAKE BACK RETURN,lithely even ideas wake
53475,1012,18,2,45.00,41085.45,0.03,0.07,N,O,1998-02-05,1997-12-21,1998-02-09,COLLECT COD,ve slyly quickly permanent instructio
53542,1573,54,1,34.00,50135.38,0.08,0.02,N,O,1998-07-18,1998-07-30,1998-07-26,DELIVER IN PERSON,e. slyly final foxes sle
53542,1291,92,5,45.00,53653.05,0.09,0.05,N,O,1998-05-13,1998-06-09,1998-05-26,TAKE BACK RETURN,the quickly un
53665,1623,24,2,20.00,30492.40,0.05,0.00,N,O,1998-04-17,1998-03-24,1998-04-30,DELIVER IN PERSON,oxes. slyly fi
53665,271,72,6,4.00,4685.08,0.10,0.02,N,O,1998-03-13,1998-04-14,1998-03-20,TAKE BACK RETURN,dependencies s
53669,564,65,2,28.00,41007.68,0.03,0.06,N,O,1998-05-28,1998-05-16,1998-06-10,DELIVER IN PERSON,rns poach finally final packages. unusual
53701,348,49,2,31.00,38698.54,0.04,0.05,N,O,1998-03-25,1998-05-18,1998-04-20,TAKE BACK RETURN,fluffily regular deco
53731,1112,21,1,38.00,38498.18,0.07,0.06,N,O,1998-06-09,1998-04-10,1998-07-09,DELIVER IN PERSON,"ites. regular, special requests bo"
53792,330,59,4,6.00,7381.98,0.09,0.02,N,O,1998-09-14,1998-07-07,1998-10-12,NONE,ackages na
53794,1241,79,2,40.00,45689.60,0.00,0.05,N,O,1998-01-07,1997-10-28,1998-01-11,DELIVER IN PERSON,to beans believe blithely; ironic ideas
53794,1726,27,3,20.00,32554.40,0.03,0.02,N,O,1997-12-30,1997-10-15,1998-01-29,COLLECT COD,counts. furiously special packag
53831,1006,77,2,37.00,33559.00,0.05,0.06,N,O,1998-04-09,1998-04-17,1998-05-07,DELIVER IN PERSON,oze slyly slyly pending attainments.
53831,1754,39,5,7.00,11590.25,0.02,0.08,N,O,1998-06-18,1998-05-07,1998-07-12,NONE,among the slyly
53958,1252,27,6,6.00,6919.50,0.10,0.05,N,O,1998-04-05,1998-03-17,1998-04-06,COLLECT COD,nts along the blithely final accounts
54112,644,45,3,47.00,72598.08,0.07,0.05,N,O,1998-08-04,1998-08-07,1998-08-06,TAKE BACK RETURN,sits. carefully spec
54118,830,30,2,2.00,3461.66,0.10,0.05,N,O,1998-06-22,1998-04-22,1998-07-22,DELIVER IN PERSON,sleep special courts. blithe
54182,1744,87,6,5.00,8228.70,0.07,0.01,N,O,1998-06-25,1998-07-24,1998-06-29,TAKE BACK RETURN,iously regular Tiresias. slyly pending p
54208,1878,8,1,9.00,16018.83,0.04,0.00,N,O,1998-08-08,1998-08-17,1998-08-21,NONE,ironic deposits sleep slyly. special
54311,747,12,5,33.00,54375.42,0.09,0.07,N,O,1998-03-02,1998-03-05,1998-03-24,TAKE BACK RETURN,quickly ir
54338,998,67,2,7.00,13292.93,0.09,0.03,N,O,1998-01-18,1998-02-14,1998-01-19,COLLECT COD,ironic packages doubt sly
54338,1316,17,4,6.00,7303.86,0.06,0.04,N,O,1998-02-09,1998-03-17,1998-03-04,COLLECT COD,counts use. carefully silent foxes are neve
54343,515,46,6,17.00,24063.67,0.07,0.04,N,O,1998-08-12,1998-10-15,1998-08-18,TAKE BACK RETURN,tain quickly ironic deposits. un
54470,1306,45,1,40.00,48292.00,0.09,0.02,N,O,1997-12-26,1998-01-25,1998-01-02,DELIVER IN PERSON,of the regular courts. instructions cajo
54532,982,83,6,10.00,18829.80,0.09,0.04,N,O,1998-03-22,1998-04-01,1998-04-02,COLLECT COD,refully carefully final deposits: quickly p
54561,1750,35,4,46.00,75980.50,0.04,0.04,N,O,1998-05-31,1998-05-12,1998-06-20,NONE,. carefully regular ide
54631,96,47,5,21.00,20917.89,0.01,0.03,N,O,1998-11-05,1998-08-10,1998-11-25,COLLECT COD,. regular theodol
54661,746,47,7,14.00,23054.36,0.10,0.00,N,O,1998-08-18,1998-09-13,1998-09-12,TAKE BACK RETURN,into beans-- express excuses promise
54725,1584,5,3,26.00,38625.08,0.02,0.01,N,O,1998-09-01,1998-06-09,1998-09-20,COLLECT COD,le bold dependencies. slyly regular accoun
54788,1584,25,1,7.00,10399.06,0.09,0.05,N,O,1998-06-13,1998-07-06,1998-06-23,NONE,ep slyly carefully
54788,1167,4,2,3.00,3204.48,0.07,0.07,N,O,1998-08-17,1998-06-29,1998-09-13,NONE,nts. silently ironic acc
54823,467,68,3,14.00,19144.44,0.01,0.06,N,O,1998-06-11,1998-05-04,1998-06-15,COLLECT COD,al deposits. sly
54946,906,7,2,12.00,21682.80,0.00,0.06,N,O,1997-12-08,1998-01-25,1998-01-06,NONE,ole after the even tithes. slyly even r
54982,819,53,3,37.00,63632.97,0.04,0.03,N,O,1998-05-05,1998-04-19,1998-05-08,TAKE BACK RETURN,even wate
55010,1648,72,1,10.00,15496.40,0.01,0.08,N,O,1998-08-13,1998-10-24,1998-08-29,COLLECT COD,"le along the express,"
55010,921,24,4,46.00,83808.32,0.08,0.07,N,O,1998-09-16,1998-09-08,1998-09-18,DELIVER IN PERSON,haggle furiously. requests nag quick
55078,783,80,2,8.00,13470.24,0.09,0.06,N,O,1998-07-23,1998-09-05,1998-08-01,NONE,dependencies sleep after
55104,1574,15,1,1.00,1475.57,0.04,0.06,N,O,1998-05-01,1998-04-07,1998-05-02,NONE,slyly across the
55205,961,30,2,19.00,35377.24,0.08,0.00,N,O,1998-08-28,1998-10-16,1998-08-29,DELIVER IN PERSON,s foxes haggle. carefully final instructi
55238,1028,64,6,4.00,3716.08,0.10,0.00,N,O,1998-09-26,1998-08-03,1998-10-20,COLLECT COD,e. blithely u
55523,427,28,2,35.00,46459.70,0.05,0.00,N,O,1998-07-18,1998-07-13,1998-08-08,COLLECT COD,en packages sleep bl
55559,1673,97,4,25.00,39366.75,0.06,0.04,N,O,1998-01-02,1997-12-01,1998-01-12,COLLECT COD,ructions wake daringly slyly final package
55586,150,51,2,44.00,46206.60,0.05,0.01,N,O,1998-06-13,1998-06-30,1998-06-16,TAKE BACK RETURN,arefully final pinto
55617,396,53,1,45.00,58337.55,0.08,0.05,N,O,1998-08-22,1998-09-02,1998-08-30,TAKE BACK RETURN,furiously. carefully final packages a
55617,1705,32,7,2.00,3213.40,0.02,0.06,N,O,1998-09-16,1998-08-20,1998-09-26,TAKE BACK RETURN,ironic theodolites u
55649,811,11,1,35.00,59913.35,0.10,0.00,N,O,1998-01-30,1998-03-02,1998-02-01,TAKE BACK RETURN,re among the fluffily unus
55751,1185,94,2,16.00,17378.88,0.05,0.04,N,O,1998-04-02,1998-01-31,1998-05-02,DELIVER IN PERSON,nding deposits. carefully ironic
56231,1018,19,1,26.00,23894.26,0.07,0.03,N,O,1998-08-01,1998-06-29,1998-08-29,DELIVER IN PERSON,fully final requests snooze
56231,666,98,2,50.00,78333.00,0.09,0.07,N,O,1998-06-01,1998-07-30,1998-06-10,NONE,accounts against the bravely e
56326,775,8,1,8.00,13406.16,0.02,0.00,N,O,1998-07-16,1998-08-05,1998-08-13,NONE,ial theodolites? carefully regular
56326,1849,93,3,14.00,24511.76,0.02,0.03,N,O,1998-09-27,1998-09-05,1998-10-09,NONE,"express, pending acco"
56449,835,36,2,21.00,36452.43,0.04,0.02,N,O,1998-06-28,1998-08-07,1998-06-29,COLLECT COD,final pinto beans eat blithely aga
56449,412,13,3,15.00,19686.15,0.04,0.03,N,O,1998-07-21,1998-07-30,1998-08-17,DELIVER IN PERSON,slyly carefully r
56551,437,67,1,9.00,12036.87,0.03,0.00,N,O,1998-05-10,1998-04-29,1998-06-01,COLLECT COD,deposits about the blithely unusual as
56551,606,69,5,24.00,36158.40,0.07,0.02,N,O,1998-04-28,1998-05-07,1998-05-17,COLLECT COD,onic accounts. blithel
56736,1462,63,1,16.00,21815.36,0.02,0.08,N,O,1998-03-28,1998-03-26,1998-03-31,COLLECT COD,c theodolites mold fluffily above the
56928,190,69,3,47.00,51238.93,0.05,0.05,N,O,1998-05-26,1998-08-22,1998-06-25,COLLECT COD,uriously. re
56964,191,70,1,40.00,43647.60,0.04,0.01,N,O,1998-01-29,1998-03-08,1998-02-07,NONE,lithely above the careful
57030,198,77,6,39.00,42829.41,0.01,0.04,N,O,1998-09-04,1998-07-12,1998-09-09,DELIVER IN PERSON,efully pendi
57094,1363,78,4,17.00,21494.12,0.06,0.04,N,O,1998-10-11,1998-09-10,1998-11-06,DELIVER IN PERSON,nal accounts. sl
57184,1833,63,5,7.00,12143.81,0.02,0.01,N,O,1998-05-06,1998-03-04,1998-05-15,COLLECT COD,structions! unusual req
57187,1541,22,2,15.00,21638.10,0.06,0.06,N,O,1998-06-09,1998-05-10,1998-06-27,TAKE BACK RETURN,finally final
57187,1227,2,4,10.00,11282.20,0.03,0.02,N,O,1998-03-26,1998-06-08,1998-04-14,DELIVER IN PERSON,ep above the permanent deposits.
57252,1399,38,3,5.00,6501.95,0.04,0.03,N,O,1997-12-20,1997-12-19,1998-01-17,NONE,eas integrate blithely. sly
