l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
40674,238,39,2,6.0,6829.38,0.01,0.02,N,O,1998-01-23,1997-12-04,1998-02-09,COLLECT COD,SHIP, even requests use after the qu,1998
40742,1533,74,1,10.0,14345.3,0.05,0.08,N,O,1998-02-21,1998-03-17,1998-03-13,TAKE BACK RETURN,SHIP,its. fluffily express packages wake,1998
40743,1659,42,1,10.0,15606.5,0.03,0.04,N,O,1997-12-08,1998-01-13,1998-01-05,DELIVER IN PERSON,SHIP,excuses. quickly sl,1998
40743,20,96,5,5.0,4600.1,0.1,0.04,N,O,1998-02-24,1997-12-08,1998-03-23,TAKE BACK RETURN,SHIP, nag regularly. busy asymptotes play fl,1998
40834,854,21,2,49.0,85987.65,0.06,0.04,N,O,1998-09-22,1998-08-22,1998-10-20,DELIVER IN PERSON,SHIP,he slyly final accounts! fu,1998
40834,889,89,4,36.0,64435.68,0.1,0.01,N,O,1998-07-01,1998-06-30,1998-07-23,DELIVER IN PERSON,SHIP,special hockey players bo,1998
40867,1595,36,3,24.0,35918.16,0.07,0.04,N,O,1998-01-07,1998-02-12,1998-02-02,COLLECT COD,SHIP,eans! carefully final theodolites aft,1998
40930,503,94,4,42.0,58947.0,0.02,0.01,N,O,1998-08-01,1998-08-31,1998-08-13,TAKE BACK RETURN,SHIP,pendencies,1998
40930,1482,83,5,16.0,22135.68,0.08,0.04,N,O,1998-07-02,1998-08-11,1998-07-26,TAKE BACK RETURN,SHIP,ggle quietly,1998
40967,450,38,5,16.0,21607.2,0.07,0.04,N,O,1997-12-24,1997-12-15,1998-01-10,NONE,SHIP, asymptotes cajole ironic accounts. fluffy ,1998
41089,1427,45,1,49.0,65092.58,0.1,0.05,N,O,1998-08-29,1998-09-27,1998-09-10,TAKE BACK RETURN,SHIP,areful cour,1998
41222,94,20,1,40.0,39763.6,0.03,0.07,N,O,1998-06-03,1998-06-06,1998-06-20,DELIVER IN PERSON,SHIP,packages. blithely ironic p,1998
41222,1032,38,2,6.0,5598.18,0.02,0.01,N,O,1998-06-30,1998-05-04,1998-07-19,NONE,SHIP,express requ,1998
41223,535,66,5,13.0,18661.89,0.0,0.0,N,O,1997-12-27,1997-12-12,1998-01-17,TAKE BACK RETURN,SHIP, silent ideas-- ca,1998
41248,341,98,3,30.0,37240.2,0.01,0.08,N,O,1998-07-25,1998-06-04,1998-08-03,NONE,SHIP,are quietly furiously iron,1998
41248,1516,37,6,43.0,60952.93,0.09,0.0,N,O,1998-05-10,1998-05-15,1998-05-21,COLLECT COD,SHIP,ress instruction,1998
41249,874,74,1,43.0,76319.41,0.01,0.08,N,O,1998-05-16,1998-07-13,1998-05-17,NONE,SHIP,ross the quickly bold asymptotes. f,1998
41285,189,16,1,46.0,50102.28,0.07,0.02,N,O,1998-04-19,1998-05-06,1998-05-06,DELIVER IN PERSON,SHIP,uctions integrate against the slyl,1998
41315,735,68,2,41.0,67064.93,0.01,0.04,N,O,1998-09-21,1998-08-26,1998-10-05,NONE,SHIP,fter the ironic deposits. ironic accou,1998
41317,1356,57,2,16.0,20117.6,0.07,0.03,N,O,1998-07-31,1998-08-02,1998-08-05,NONE,SHIP,ular requests integrate along the slyly,1998
41761,1158,67,1,31.0,32833.65,0.1,0.01,N,O,1998-09-15,1998-07-14,1998-10-04,TAKE BACK RETURN,SHIP,ic packages sleep. slyly final ,1998
41761,940,9,2,20.0,36818.8,0.03,0.03,N,O,1998-09-21,1998-08-26,1998-09-27,COLLECT COD,SHIP,final dependencies; ,1998
41829,576,77,6,22.0,32484.54,0.03,0.08,N,O,1998-01-26,1998-01-17,1998-02-01,TAKE BACK RETURN,SHIP,the instructions,1998
41858,945,80,5,25.0,46148.5,0.02,0.06,N,O,1998-03-17,1998-01-21,1998-04-06,COLLECT COD,SHIP,nal accounts. final grouches cajole. ,1998
41957,1200,37,5,26.0,28631.2,0.08,0.06,N,O,1998-03-03,1998-03-03,1998-03-15,TAKE BACK RETURN,SHIP,slyly regular platelets ar,1998
42145,608,71,1,34.0,51292.4,0.05,0.02,N,O,1998-02-21,1997-12-27,1998-03-02,TAKE BACK RETURN,SHIP, asymptotes. dependencies at the,1998
42150,994,29,2,40.0,75799.6,0.02,0.02,N,O,1998-03-19,1998-02-16,1998-04-17,TAKE BACK RETURN,SHIP,deas! ideas sleep. u,1998
42150,585,86,4,34.0,50509.72,0.05,0.08,N,O,1998-01-03,1998-03-18,1998-01-18,TAKE BACK RETURN,SHIP,nis sleep furiously silent packages. furiou,1998
42176,1511,12,2,31.0,43787.81,0.0,0.08,N,O,1998-02-10,1998-04-04,1998-03-07,DELIVER IN PERSON,SHIP,nal deposits. quickly exp,1998
42176,1674,75,3,18.0,28362.06,0.03,0.0,N,O,1998-05-20,1998-03-06,1998-05-26,DELIVER IN PERSON,SHIP,"ggle blithely. final, final ideas ",1998
42176,1870,71,5,39.0,69102.93,0.0,0.06,N,O,1998-03-21,1998-03-19,1998-03-23,TAKE BACK RETURN,SHIP,en deposits. carefully,1998
42183,827,28,1,18.0,31100.76,0.06,0.02,N,O,1998-04-04,1998-03-28,1998-04-13,DELIVER IN PERSON,SHIP,lly final theodolites hang thinly at the bl,1998
42307,635,29,2,4.0,6142.52,0.08,0.01,N,O,1998-03-31,1998-05-01,1998-04-23,COLLECT COD,SHIP,bold ideas. iron,1998
42311,752,49,3,17.0,28096.75,0.02,0.02,N,O,1998-09-17,1998-10-07,1998-10-10,COLLECT COD,SHIP,encies. fl,1998
42311,1061,62,4,23.0,22127.38,0.02,0.08,N,O,1998-09-22,1998-09-05,1998-10-15,TAKE BACK RETURN,SHIP, boost furiously according ,1998
42434,368,53,6,9.0,11415.24,0.04,0.05,N,O,1998-04-09,1998-03-13,1998-05-06,TAKE BACK RETURN,SHIP,foxes. final request,1998
42470,877,44,3,10.0,17778.7,0.06,0.08,N,O,1998-07-05,1998-09-05,1998-07-26,DELIVER IN PERSON,SHIP,ses alongsi,1998
42593,1232,7,1,11.0,12465.53,0.07,0.01,N,O,1998-08-09,1998-07-17,1998-08-10,COLLECT COD,SHIP,"pending, bold deposits cajole blithely. f",1998
42626,1155,64,3,32.0,33796.8,0.05,0.01,N,O,1998-04-06,1998-04-01,1998-05-03,COLLECT COD,SHIP,"g to the ironic,",1998
42626,1704,31,5,16.0,25691.2,0.1,0.0,N,O,1998-03-31,1998-03-20,1998-04-11,NONE,SHIP,riously final foxes are carefully a,1998
42626,131,84,6,15.0,15466.95,0.1,0.0,N,O,1998-03-08,1998-04-22,1998-04-02,NONE,SHIP, beans accordin,1998
42626,439,40,7,33.0,44201.19,0.06,0.07,N,O,1998-02-16,1998-04-25,1998-03-06,DELIVER IN PERSON,SHIP,final instructions. furiously unusual,1998
42663,1163,72,2,40.0,42566.4,0.0,0.02,N,O,1998-04-16,1998-04-08,1998-04-22,TAKE BACK RETURN,SHIP,y careful platelets wake. blithely fi,1998
42790,1106,15,3,27.0,27191.7,0.01,0.07,N,O,1998-06-11,1998-06-04,1998-07-02,COLLECT COD,SHIP,ake carefully blithe,1998
42819,1377,16,1,37.0,47299.69,0.04,0.07,N,O,1998-04-13,1998-05-03,1998-04-27,TAKE BACK RETURN,SHIP,ven deposits nag furiously about the accoun,1998
42822,405,93,1,7.0,9137.8,0.1,0.04,N,O,1998-08-11,1998-06-11,1998-08-18,DELIVER IN PERSON,SHIP,as cajole. sl,1998
42822,886,87,4,31.0,55393.28,0.06,0.04,N,O,1998-06-05,1998-07-16,1998-07-03,COLLECT COD,SHIP,nusual deposits. bold as,1998
42914,279,80,7,11.0,12971.97,0.05,0.08,N,O,1998-07-10,1998-06-11,1998-08-01,DELIVER IN PERSON,SHIP,. bravely pen,1998
42915,791,88,4,15.0,25376.85,0.08,0.07,N,O,1998-07-01,1998-04-18,1998-07-14,COLLECT COD,SHIP,lly express requests integrate slyly s,1998
42915,1133,70,7,31.0,32058.03,0.04,0.08,N,O,1998-05-26,1998-05-04,1998-06-07,DELIVER IN PERSON,SHIP,rnis wake furiously b,1998
42976,418,48,1,38.0,50099.58,0.03,0.04,N,O,1998-08-19,1998-09-06,1998-09-09,TAKE BACK RETURN,SHIP,ecial deposits. ideas was qu,1998
42978,716,17,2,43.0,69518.53,0.1,0.0,N,O,1998-01-23,1997-12-29,1998-01-27,TAKE BACK RETURN,SHIP,egular requests cajole ruth,1998
42980,1015,86,2,30.0,27480.3,0.02,0.0,N,O,1998-10-23,1998-09-08,1998-11-16,COLLECT COD,SHIP,"oggedly express accounts. express, final ",1998
43072,1987,20,2,49.0,92560.02,0.1,0.06,N,O,1998-08-16,1998-07-29,1998-08-30,TAKE BACK RETURN,SHIP,s are upon the careful,1998
43105,1522,23,1,23.0,32740.96,0.1,0.02,N,O,1998-02-02,1998-03-01,1998-02-17,DELIVER IN PERSON,SHIP,is sleep evenly ,1998
43143,1514,55,4,32.0,45296.32,0.1,0.05,N,O,1998-05-23,1998-04-13,1998-05-30,TAKE BACK RETURN,SHIP,"ns. final, pending asymptot",1998
43335,410,98,1,13.0,17035.33,0.1,0.05,N,O,1998-06-06,1998-07-14,1998-06-16,COLLECT COD,SHIP,ly across the fluffily pendi,1998
43461,1354,55,4,32.0,40171.2,0.0,0.0,N,O,1998-06-13,1998-05-14,1998-07-12,COLLECT COD,SHIP,heodolites cajole slyly ac,1998
43623,1146,55,3,5.0,5235.7,0.05,0.02,N,O,1998-07-19,1998-07-25,1998-07-20,NONE,SHIP,accounts lose slyly. platelets snooze fl,1998
43652,760,57,1,4.0,6643.04,0.02,0.03,N,O,1998-01-05,1998-02-04,1998-01-25,DELIVER IN PERSON,SHIP," close, ironic accounts",1998
43685,1358,97,6,6.0,7556.1,0.05,0.0,N,O,1997-12-14,1997-10-09,1998-01-01,TAKE BACK RETURN,SHIP,carefully unusual foxes sleep across t,1998
43777,950,53,1,37.0,68485.15,0.07,0.06,N,O,1998-05-02,1998-06-08,1998-05-18,DELIVER IN PERSON,SHIP,y quiet ideas. final deposits hagg,1998
43810,321,78,5,23.0,28090.36,0.0,0.08,N,O,1998-04-04,1998-04-23,1998-04-27,NONE,SHIP,oze above the bold instru,1998
43810,1773,16,7,14.0,23446.78,0.09,0.07,N,O,1998-04-17,1998-06-04,1998-05-16,DELIVER IN PERSON,SHIP,regular notornis play f,1998
43843,1504,45,4,6.0,8433.0,0.08,0.05,N,O,1998-01-11,1997-12-22,1998-01-14,DELIVER IN PERSON,SHIP,iously ironic requests use,1998
43905,1838,25,1,21.0,36536.43,0.08,0.02,N,O,1998-03-18,1998-03-13,1998-04-15,NONE,SHIP,lyly unusual as,1998
43908,623,55,2,2.0,3047.24,0.07,0.08,N,O,1998-04-02,1998-04-01,1998-04-16,NONE,SHIP,ackages wake,1998
43908,352,81,3,46.0,57608.1,0.01,0.08,N,O,1998-02-10,1998-03-21,1998-02-13,NONE,SHIP, about the carefully r,1998
43938,628,22,7,5.0,7643.1,0.08,0.08,N,O,1998-01-28,1997-12-02,1998-02-17,DELIVER IN PERSON,SHIP,ly final accou,1998
43969,1904,37,3,21.0,37923.9,0.08,0.03,N,O,1998-10-16,1998-08-28,1998-10-26,DELIVER IN PERSON,SHIP,eposits. slyly ironic deposit,1998
43969,1585,26,4,47.0,69869.26,0.04,0.02,N,O,1998-09-06,1998-10-14,1998-09-13,COLLECT COD,SHIP,ependencies haggle furiously across the exp,1998
44129,105,84,3,31.0,31158.1,0.08,0.03,N,O,1998-05-07,1998-05-08,1998-05-21,COLLECT COD,SHIP,", ironic courts: carefully specia",1998
44131,289,71,1,33.0,39246.24,0.1,0.07,N,O,1997-12-21,1998-01-09,1998-01-14,NONE,SHIP,patterns are about the slyly final acco,1998
44166,371,72,3,47.0,59754.39,0.03,0.04,N,O,1998-01-02,1998-01-19,1998-01-26,COLLECT COD,SHIP,refully carefully even deposi,1998
44260,1564,5,2,22.0,32242.32,0.02,0.01,N,O,1998-04-22,1998-04-29,1998-05-18,COLLECT COD,SHIP,ily blithe,1998
44263,1597,98,2,41.0,61442.19,0.06,0.01,N,O,1998-05-31,1998-05-23,1998-06-21,COLLECT COD,SHIP,nt packages cajole after the carefully pend,1998
44263,342,27,3,10.0,12423.4,0.03,0.0,N,O,1998-07-19,1998-06-30,1998-08-06,NONE,SHIP,gular instr,1998
44324,1199,72,2,1.0,1100.19,0.1,0.08,N,O,1998-02-09,1997-12-15,1998-03-07,DELIVER IN PERSON,SHIP,ages haggle fu,1998
44384,1607,31,2,26.0,39223.6,0.09,0.0,N,O,1998-02-05,1998-03-08,1998-02-26,COLLECT COD,SHIP, final foxes. furiously final foxes ca,1998
44420,218,73,3,21.0,23482.41,0.02,0.04,N,O,1998-05-07,1998-07-07,1998-06-03,NONE,SHIP,carefully silent ,1998
44421,1476,77,2,37.0,50966.39,0.03,0.0,N,O,1998-08-25,1998-07-02,1998-09-21,NONE,SHIP,he closely ir,1998
44544,630,24,3,19.0,29081.97,0.05,0.0,N,O,1998-04-16,1998-04-23,1998-04-17,TAKE BACK RETURN,SHIP," packages across the ironic, ",1998
44545,175,54,7,50.0,53758.5,0.07,0.06,N,O,1998-05-05,1998-02-13,1998-05-28,TAKE BACK RETURN,SHIP, deposits according to the regul,1998
44672,1576,97,1,23.0,33984.11,0.05,0.04,N,O,1998-06-08,1998-06-17,1998-07-08,NONE,SHIP,s after th,1998
44676,1668,10,2,24.0,37671.84,0.01,0.04,N,O,1998-06-20,1998-05-13,1998-06-30,NONE,SHIP,"r, ironic requests. regular ",1998
44676,1458,59,5,5.0,6797.25,0.06,0.02,N,O,1998-06-24,1998-04-26,1998-07-08,DELIVER IN PERSON,SHIP,lar courts haggle slyly at ,1998
44741,1368,7,1,17.0,21579.12,0.08,0.0,N,O,1998-05-29,1998-06-12,1998-06-17,TAKE BACK RETURN,SHIP, daringly even packages use according,1998
44770,1162,71,3,9.0,9568.44,0.04,0.08,N,O,1998-07-16,1998-07-31,1998-08-11,COLLECT COD,SHIP,iously. slyly final requests are. slyly ,1998
44774,223,24,4,33.0,37066.26,0.08,0.02,N,O,1998-09-16,1998-09-09,1998-09-25,TAKE BACK RETURN,SHIP,uffily regular accounts. quic,1998
44803,1335,12,2,21.0,25962.93,0.01,0.0,N,O,1998-10-01,1998-09-01,1998-10-18,COLLECT COD,SHIP,onic foxes impress slyl,1998
44803,1788,15,4,48.0,81109.44,0.02,0.02,N,O,1998-10-03,1998-08-31,1998-10-08,COLLECT COD,SHIP,edly ironic deposits. slyly,1998
44899,1962,51,2,27.0,50326.92,0.06,0.04,N,O,1998-07-27,1998-06-19,1998-08-11,COLLECT COD,SHIP,ts sleep slyly against the fluf,1998
44902,325,82,1,7.0,8577.24,0.0,0.01,N,O,1998-05-19,1998-07-04,1998-06-13,TAKE BACK RETURN,SHIP,structions. c,1998
45062,81,7,2,19.0,18640.52,0.1,0.03,N,O,1998-06-13,1998-07-17,1998-06-30,DELIVER IN PERSON,SHIP, the blithely final deposits. car,1998
45062,1249,50,6,24.0,27605.76,0.03,0.05,N,O,1998-07-05,1998-07-12,1998-07-19,DELIVER IN PERSON,SHIP, regular depend,1998
45186,431,19,2,25.0,33285.75,0.0,0.03,N,O,1998-09-08,1998-07-15,1998-09-15,NONE,SHIP,inal multipliers? fluffily pend,1998
45186,222,4,3,18.0,20199.96,0.02,0.03,N,O,1998-07-27,1998-06-21,1998-07-28,TAKE BACK RETURN,SHIP,s nag blithely s,1998
45221,384,69,3,20.0,25687.6,0.0,0.04,N,O,1998-01-03,1997-11-22,1998-01-17,DELIVER IN PERSON,SHIP,integrate furiously ironic theodolites. u,1998
45250,618,50,3,44.0,66818.84,0.02,0.04,N,O,1998-01-16,1997-12-25,1998-01-27,TAKE BACK RETURN,SHIP,uriously final pa,1998
45250,1176,77,6,24.0,25852.08,0.07,0.01,N,O,1998-01-07,1997-12-10,1998-02-02,DELIVER IN PERSON,SHIP, ironic packa,1998
45282,1085,91,2,18.0,17749.44,0.04,0.01,N,O,1998-01-01,1998-02-01,1998-01-03,NONE,SHIP,its sleep furiously. theodoli,1998
45282,1163,100,3,31.0,32988.96,0.03,0.08,N,O,1998-02-28,1998-01-16,1998-03-16,NONE,SHIP,s accounts wake blit,1998
45287,1498,38,4,14.0,19592.86,0.06,0.0,N,O,1998-03-12,1998-02-12,1998-03-19,TAKE BACK RETURN,SHIP,s. carefully iron,1998
45318,1373,50,1,45.0,57346.65,0.07,0.04,N,O,1998-02-18,1998-01-17,1998-02-26,COLLECT COD,SHIP,oost furiously qu,1998
45541,562,53,5,2.0,2925.12,0.08,0.01,N,O,1998-06-12,1998-06-17,1998-06-26,TAKE BACK RETURN,SHIP,lent requests. fu,1998
45568,1192,1,4,22.0,24050.18,0.03,0.05,N,O,1998-04-06,1998-06-03,1998-04-25,NONE,SHIP,al sentiments cajole quickly ,1998
45795,1813,43,2,38.0,65162.78,0.03,0.04,N,O,1998-03-24,1998-04-06,1998-04-05,DELIVER IN PERSON,SHIP,"gular, ironic accounts. carefully fi",1998
45797,770,67,3,45.0,75184.65,0.1,0.01,N,O,1998-01-30,1998-02-19,1998-02-16,TAKE BACK RETURN,SHIP,he special deposits: slyly ,1998
46051,1167,40,1,17.0,18158.72,0.08,0.01,N,O,1998-02-26,1998-03-11,1998-03-09,TAKE BACK RETURN,SHIP,theodolites. furiously express,1998
46082,348,49,5,47.0,58671.98,0.05,0.03,N,O,1998-05-03,1998-04-25,1998-05-14,TAKE BACK RETURN,SHIP, even deposits. packages believe sly,1998
46246,1657,99,3,11.0,17145.15,0.06,0.01,N,O,1998-02-18,1998-03-31,1998-03-08,NONE,SHIP,r packages.,1998
46278,774,39,1,36.0,60291.72,0.07,0.02,N,O,1997-12-28,1997-11-09,1998-01-02,TAKE BACK RETURN,SHIP,ular foxes al,1998
46278,1255,56,4,28.0,32375.0,0.1,0.02,N,O,1998-01-24,1997-12-27,1998-02-02,COLLECT COD,SHIP, escapades are furiously dependencies. regu,1998
46306,1321,36,2,19.0,23224.08,0.07,0.08,N,O,1998-08-19,1998-06-29,1998-08-29,DELIVER IN PERSON,SHIP,lly regular packages de,1998
46401,1145,54,4,5.0,5230.7,0.04,0.07,N,O,1998-05-30,1998-06-19,1998-06-22,TAKE BACK RETURN,SHIP,courts run upon the fluffil,1998
46406,1641,24,2,38.0,58620.32,0.06,0.08,N,O,1998-10-19,1998-08-15,1998-11-05,NONE,SHIP,y above the stealthily final acc,1998
46467,364,49,1,20.0,25287.2,0.07,0.07,N,O,1998-07-17,1998-07-08,1998-08-14,TAKE BACK RETURN,SHIP,lly after the furio,1998
46532,526,17,2,28.0,39942.56,0.01,0.06,N,O,1998-03-05,1998-03-19,1998-03-16,TAKE BACK RETURN,SHIP,"e the final, pending fo",1998
46532,1996,85,3,7.0,13285.93,0.05,0.07,N,O,1998-01-23,1998-02-05,1998-02-06,COLLECT COD,SHIP,s haggle quickly across the carefully ,1998
46595,1407,47,2,10.0,13084.0,0.09,0.0,N,O,1998-07-03,1998-09-03,1998-07-16,DELIVER IN PERSON,SHIP,l foxes sleep carefully among t,1998
46595,1366,43,3,2.0,2534.72,0.04,0.07,N,O,1998-09-06,1998-08-25,1998-09-14,DELIVER IN PERSON,SHIP,"ng asymptotes around the even, silent ",1998
46630,1593,74,3,14.0,20924.26,0.0,0.06,N,O,1998-05-17,1998-06-10,1998-06-11,TAKE BACK RETURN,SHIP, silent theodolites according to the q,1998
46688,548,79,1,36.0,52147.44,0.07,0.08,N,O,1998-01-07,1997-12-26,1998-01-28,COLLECT COD,SHIP,"egular, express accounts s",1998
46693,851,52,1,34.0,59562.9,0.08,0.04,N,O,1998-10-25,1998-08-10,1998-11-04,DELIVER IN PERSON,SHIP,nic foxes dazzle ca,1998
46754,1355,56,2,39.0,48997.65,0.1,0.06,N,O,1998-01-02,1997-11-15,1998-01-29,COLLECT COD,SHIP,es special deposits inte,1998
46819,1126,63,2,35.0,35949.2,0.08,0.04,N,O,1998-01-22,1997-12-25,1998-01-29,NONE,SHIP,even theodolite,1998
46978,997,98,1,47.0,89205.53,0.05,0.02,N,O,1998-09-13,1998-07-05,1998-09-14,TAKE BACK RETURN,SHIP,lithely express foxes: ,1998
47074,1687,88,2,25.0,39717.0,0.01,0.02,N,O,1998-01-24,1998-01-28,1998-01-30,NONE,SHIP,ress depos,1998
47111,1779,22,7,19.0,31934.63,0.1,0.04,N,O,1998-01-08,1997-11-30,1998-01-23,COLLECT COD,SHIP,y according to the s,1998
47200,708,41,1,50.0,80435.0,0.04,0.04,N,O,1998-07-19,1998-06-04,1998-08-15,COLLECT COD,SHIP,ep evenly inside the pend,1998
47200,343,44,4,24.0,29840.16,0.06,0.02,N,O,1998-04-11,1998-06-27,1998-04-29,NONE,SHIP,"the slyly final ideas. regular, even",1998
47205,680,74,4,4.0,6322.72,0.06,0.02,N,O,1998-07-14,1998-06-01,1998-07-15,NONE,SHIP,ing accounts sleep blith,1998
47205,232,60,7,47.0,53214.81,0.08,0.03,N,O,1998-07-17,1998-05-11,1998-07-21,NONE,SHIP,"ainst the regular, unusual",1998
47394,366,95,1,33.0,41789.88,0.1,0.01,N,O,1998-11-23,1998-10-14,1998-12-12,TAKE BACK RETURN,SHIP,ts. accounts haggle fluffily care,1998
47397,441,42,2,30.0,40243.2,0.07,0.02,N,O,1998-06-17,1998-05-17,1998-06-24,NONE,SHIP,thely. blithel,1998
47557,1441,59,5,5.0,6712.2,0.04,0.02,N,O,1998-08-15,1998-08-13,1998-08-23,TAKE BACK RETURN,SHIP,ld accounts sublate carefully ,1998
47585,442,72,2,41.0,55040.04,0.09,0.0,N,O,1998-09-11,1998-08-06,1998-10-08,DELIVER IN PERSON,SHIP,uffily unusual packages. quickly e,1998
47907,1659,1,6,21.0,32773.65,0.1,0.08,N,O,1998-07-22,1998-07-08,1998-08-09,COLLECT COD,SHIP,ily quickly r,1998
47908,365,22,1,15.0,18980.4,0.09,0.05,N,O,1998-02-01,1998-02-24,1998-02-19,TAKE BACK RETURN,SHIP,usly final theodolites are furiously,1998
48001,1464,82,2,19.0,25943.74,0.0,0.0,N,O,1998-06-12,1998-04-21,1998-07-03,NONE,SHIP,nic dependencies sleep against the ir,1998
48194,552,53,3,14.0,20335.7,0.06,0.02,N,O,1998-01-26,1997-11-17,1998-02-07,DELIVER IN PERSON,SHIP,hes. slow deposits sleep ,1998
48227,1770,55,3,12.0,20061.24,0.08,0.05,N,O,1998-08-12,1998-09-01,1998-08-14,TAKE BACK RETURN,SHIP,accounts after the regular warthogs,1998
48227,1074,10,5,18.0,17551.26,0.03,0.02,N,O,1998-10-06,1998-10-06,1998-10-29,COLLECT COD,SHIP,e carefull,1998
48229,146,47,5,25.0,26153.5,0.02,0.02,N,O,1998-02-26,1998-02-12,1998-03-07,NONE,SHIP,"platelets. close, ironic requests i",1998
48359,635,98,1,25.0,38390.75,0.07,0.03,N,O,1998-03-04,1998-01-14,1998-03-24,TAKE BACK RETURN,SHIP,iously express deposits. ,1998
48481,562,53,6,24.0,35101.44,0.1,0.08,N,O,1998-06-22,1998-06-28,1998-07-07,TAKE BACK RETURN,SHIP,"lar deposits-- regular, sp",1998
48516,859,60,5,11.0,19358.35,0.03,0.0,N,O,1998-01-30,1998-02-21,1998-02-25,DELIVER IN PERSON,SHIP,he slyly special accounts nod qui,1998
48582,1139,76,1,17.0,17682.21,0.08,0.08,N,O,1998-04-30,1998-03-10,1998-05-05,NONE,SHIP,"n instructions! final, regular foxes n",1998
48676,565,56,1,24.0,35173.44,0.04,0.0,N,O,1998-08-17,1998-07-08,1998-08-22,DELIVER IN PERSON,SHIP,carefully regular accounts ar,1998
48771,830,31,1,2.0,3461.66,0.0,0.0,N,O,1998-02-04,1998-04-05,1998-02-17,DELIVER IN PERSON,SHIP,about the dinos. blithely ir,1998
48864,661,62,1,10.0,15616.6,0.05,0.01,N,O,1998-01-13,1997-12-13,1998-01-22,DELIVER IN PERSON,SHIP,ake quickly. re,1998
48901,804,38,1,36.0,61372.8,0.03,0.07,N,O,1998-02-28,1998-01-22,1998-03-21,TAKE BACK RETURN,SHIP,hely final platelets. packages abov,1998
48962,429,59,5,18.0,23929.56,0.02,0.01,N,O,1998-04-03,1998-04-23,1998-04-06,TAKE BACK RETURN,SHIP,yly furiously,1998
48962,1178,51,6,43.0,46404.31,0.08,0.08,N,O,1998-01-30,1998-04-11,1998-02-18,COLLECT COD,SHIP, bold dependenci,1998
48962,1521,42,7,30.0,42675.6,0.08,0.06,N,O,1998-04-20,1998-03-21,1998-04-28,COLLECT COD,SHIP,ut the furiously ironic deposit,1998
49030,1591,72,3,37.0,55225.83,0.09,0.0,N,O,1998-05-01,1998-03-30,1998-05-21,COLLECT COD,SHIP,y. ironic waters haggl,1998
49315,1275,13,1,40.0,47050.8,0.06,0.06,N,O,1998-07-26,1998-07-15,1998-08-11,NONE,SHIP,forges across the carefully ironi,1998
49317,713,14,7,29.0,46797.59,0.06,0.07,N,O,1998-07-18,1998-06-29,1998-07-20,NONE,SHIP,"ronic dolphins was final, pending courts.",1998
49408,384,13,5,2.0,2568.76,0.01,0.05,N,O,1998-09-16,1998-07-28,1998-10-01,COLLECT COD,SHIP,"aids. unusual, brave asymptotes",1998
49415,842,9,6,18.0,31371.12,0.03,0.03,N,O,1998-09-05,1998-07-25,1998-09-13,TAKE BACK RETURN,SHIP,ly special excuses wake carefully f,1998
49445,1359,36,1,31.0,39070.85,0.07,0.02,N,O,1998-05-21,1998-04-23,1998-06-07,COLLECT COD,SHIP,xpress packages.,1998
49445,46,22,5,20.0,18920.8,0.03,0.02,N,O,1998-04-10,1998-06-03,1998-05-06,NONE,SHIP,symptotes a,1998
49446,955,58,2,23.0,42686.85,0.02,0.06,N,O,1998-01-19,1997-11-28,1998-02-01,COLLECT COD,SHIP,sleep quickly. carefully final re,1998
49474,1972,61,5,14.0,26235.58,0.08,0.05,N,O,1998-02-15,1998-01-20,1998-03-03,COLLECT COD,SHIP,requests could ha,1998
49508,260,88,2,46.0,53371.96,0.01,0.08,N,O,1998-08-16,1998-09-22,1998-08-29,DELIVER IN PERSON,SHIP,"eas wake blithely regular, un",1998
49508,1076,82,4,41.0,40059.87,0.01,0.08,N,O,1998-09-14,1998-08-14,1998-09-17,NONE,SHIP,final packages poach furiously fi,1998
49508,840,40,6,35.0,60929.4,0.04,0.02,N,O,1998-07-16,1998-09-03,1998-08-10,DELIVER IN PERSON,SHIP,"ly final requests nag furiously. ironic,",1998
49574,1312,27,1,34.0,41252.54,0.08,0.07,N,O,1998-01-25,1998-03-08,1998-02-15,DELIVER IN PERSON,SHIP,pinto beans a,1998
49696,323,8,1,49.0,59942.68,0.04,0.04,N,O,1998-08-20,1998-06-28,1998-08-25,DELIVER IN PERSON,SHIP,"ven, final packages. ironic d",1998
49703,720,85,1,29.0,47000.88,0.0,0.04,N,O,1998-07-12,1998-06-20,1998-08-09,COLLECT COD,SHIP, accounts integrate. final dependen,1998
49795,689,21,2,24.0,38152.32,0.04,0.02,N,O,1998-04-10,1998-06-23,1998-04-28,TAKE BACK RETURN,SHIP,", ironic accounts! re",1998
49796,47,48,1,43.0,40722.72,0.07,0.07,N,O,1998-02-19,1998-04-28,1998-02-28,TAKE BACK RETURN,SHIP,ackages snoo,1998
50084,110,37,1,1.0,1010.11,0.02,0.0,N,O,1998-06-19,1998-06-27,1998-06-21,TAKE BACK RETURN,SHIP,t blithely final re,1998
50084,384,69,5,16.0,20550.08,0.05,0.06,N,O,1998-05-20,1998-06-09,1998-06-11,TAKE BACK RETURN,SHIP, according to the fu,1998
