l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
44420,218,73,3,21.00,23482.41,0.02,0.04,N,O,1998-05-07,1998-07-07,1998-06-03,NONE,carefully silent
44421,1476,77,2,37.00,50966.39,0.03,0.00,N,O,1998-08-25,1998-07-02,1998-09-21,NONE,he closely ir
44544,630,24,3,19.00,29081.97,0.05,0.00,N,O,1998-04-16,1998-04-23,1998-04-17,TAKE BACK RETURN,"packages across the ironic,"
44545,175,54,7,50.00,53758.50,0.07,0.06,N,O,1998-05-05,1998-02-13,1998-05-28,TAKE BACK RETURN,deposits according to the regul
44672,1576,97,1,23.00,33984.11,0.05,0.04,N,O,1998-06-08,1998-06-17,1998-07-08,NONE,s after th
44676,1668,10,2,24.00,37671.84,0.01,0.04,N,O,1998-06-20,1998-05-13,1998-06-30,NONE,"r, ironic requests. regular"
44676,1458,59,5,5.00,6797.25,0.06,0.02,N,O,1998-06-24,1998-04-26,1998-07-08,DELIVER IN PERSON,lar courts haggle slyly at
44741,1368,7,1,17.00,21579.12,0.08,0.00,N,O,1998-05-29,1998-06-12,1998-06-17,TAKE BACK RETURN,daringly even packages use according
44770,1162,71,3,9.00,9568.44,0.04,0.08,N,O,1998-07-16,1998-07-31,1998-08-11,COLLECT COD,iously. slyly final requests are. slyly
44774,223,24,4,33.00,37066.26,0.08,0.02,N,O,1998-09-16,1998-09-09,1998-09-25,TAKE BACK RETURN,uffily regular accounts. quic
44803,1335,12,2,21.00,25962.93,0.01,0.00,N,O,1998-10-01,1998-09-01,1998-10-18,COLLECT COD,onic foxes impress slyl
44803,1788,15,4,48.00,81109.44,0.02,0.02,N,O,1998-10-03,1998-08-31,1998-10-08,COLLECT COD,edly ironic deposits. slyly
44899,1962,51,2,27.00,50326.92,0.06,0.04,N,O,1998-07-27,1998-06-19,1998-08-11,COLLECT COD,ts sleep slyly against the fluf
44902,325,82,1,7.00,8577.24,0.00,0.01,N,O,1998-05-19,1998-07-04,1998-06-13,TAKE BACK RETURN,structions. c
45062,81,7,2,19.00,18640.52,0.10,0.03,N,O,1998-06-13,1998-07-17,1998-06-30,DELIVER IN PERSON,the blithely final deposits. car
45062,1249,50,6,24.00,27605.76,0.03,0.05,N,O,1998-07-05,1998-07-12,1998-07-19,DELIVER IN PERSON,regular depend
45186,431,19,2,25.00,33285.75,0.00,0.03,N,O,1998-09-08,1998-07-15,1998-09-15,NONE,inal multipliers? fluffily pend
45186,222,4,3,18.00,20199.96,0.02,0.03,N,O,1998-07-27,1998-06-21,1998-07-28,TAKE BACK RETURN,s nag blithely s
45221,384,69,3,20.00,25687.60,0.00,0.04,N,O,1998-01-03,1997-11-22,1998-01-17,DELIVER IN PERSON,integrate furiously ironic theodolites. u
45250,618,50,3,44.00,66818.84,0.02,0.04,N,O,1998-01-16,1997-12-25,1998-01-27,TAKE BACK RETURN,uriously final pa
45250,1176,77,6,24.00,25852.08,0.07,0.01,N,O,1998-01-07,1997-12-10,1998-02-02,DELIVER IN PERSON,ironic packa
45282,1085,91,2,18.00,17749.44,0.04,0.01,N,O,1998-01-01,1998-02-01,1998-01-03,NONE,its sleep furiously. theodoli
45282,1163,100,3,31.00,32988.96,0.03,0.08,N,O,1998-02-28,1998-01-16,1998-03-16,NONE,s accounts wake blit
45287,1498,38,4,14.00,19592.86,0.06,0.00,N,O,1998-03-12,1998-02-12,1998-03-19,TAKE BACK RETURN,s. carefully iron
45318,1373,50,1,45.00,57346.65,0.07,0.04,N,O,1998-02-18,1998-01-17,1998-02-26,COLLECT COD,oost furiously qu
45541,562,53,5,2.00,2925.12,0.08,0.01,N,O,1998-06-12,1998-06-17,1998-06-26,TAKE BACK RETURN,lent requests. fu
45568,1192,1,4,22.00,24050.18,0.03,0.05,N,O,1998-04-06,1998-06-03,1998-04-25,NONE,al sentiments cajole quickly
45795,1813,43,2,38.00,65162.78,0.03,0.04,N,O,1998-03-24,1998-04-06,1998-04-05,DELIVER IN PERSON,"gular, ironic accounts. carefully fi"
45797,770,67,3,45.00,75184.65,0.10,0.01,N,O,1998-01-30,1998-02-19,1998-02-16,TAKE BACK RETURN,he special deposits: slyly
46051,1167,40,1,17.00,18158.72,0.08,0.01,N,O,1998-02-26,1998-03-11,1998-03-09,TAKE BACK RETURN,theodolites. furiously express
46082,348,49,5,47.00,58671.98,0.05,0.03,N,O,1998-05-03,1998-04-25,1998-05-14,TAKE BACK RETURN,even deposits. packages believe sly
46246,1657,99,3,11.00,17145.15,0.06,0.01,N,O,1998-02-18,1998-03-31,1998-03-08,NONE,r packages.
46278,774,39,1,36.00,60291.72,0.07,0.02,N,O,1997-12-28,1997-11-09,1998-01-02,TAKE BACK RETURN,ular foxes al
46278,1255,56,4,28.00,32375.00,0.10,0.02,N,O,1998-01-24,1997-12-27,1998-02-02,COLLECT COD,escapades are furiously dependencies. regu
46306,1321,36,2,19.00,23224.08,0.07,0.08,N,O,1998-08-19,1998-06-29,1998-08-29,DELIVER IN PERSON,lly regular packages de
46401,1145,54,4,5.00,5230.70,0.04,0.07,N,O,1998-05-30,1998-06-19,1998-06-22,TAKE BACK RETURN,courts run upon the fluffil
46406,1641,24,2,38.00,58620.32,0.06,0.08,N,O,1998-10-19,1998-08-15,1998-11-05,NONE,y above the stealthily final acc
46467,364,49,1,20.00,25287.20,0.07,0.07,N,O,1998-07-17,1998-07-08,1998-08-14,TAKE BACK RETURN,lly after the furio
46532,526,17,2,28.00,39942.56,0.01,0.06,N,O,1998-03-05,1998-03-19,1998-03-16,TAKE BACK RETURN,"e the final, pending fo"
46532,1996,85,3,7.00,13285.93,0.05,0.07,N,O,1998-01-23,1998-02-05,1998-02-06,COLLECT COD,s haggle quickly across the carefully
46595,1407,47,2,10.00,13084.00,0.09,0.00,N,O,1998-07-03,1998-09-03,1998-07-16,DELIVER IN PERSON,l foxes sleep carefully among t
46595,1366,43,3,2.00,2534.72,0.04,0.07,N,O,1998-09-06,1998-08-25,1998-09-14,DELIVER IN PERSON,"ng asymptotes around the even, silent"
46630,1593,74,3,14.00,20924.26,0.00,0.06,N,O,1998-05-17,1998-06-10,1998-06-11,TAKE BACK RETURN,silent theodolites according to the q
46688,548,79,1,36.00,52147.44,0.07,0.08,N,O,1998-01-07,1997-12-26,1998-01-28,COLLECT COD,"egular, express accounts s"
46693,851,52,1,34.00,59562.90,0.08,0.04,N,O,1998-10-25,1998-08-10,1998-11-04,DELIVER IN PERSON,nic foxes dazzle ca
46754,1355,56,2,39.00,48997.65,0.10,0.06,N,O,1998-01-02,1997-11-15,1998-01-29,COLLECT COD,es special deposits inte
46819,1126,63,2,35.00,35949.20,0.08,0.04,N,O,1998-01-22,1997-12-25,1998-01-29,NONE,even theodolite
46978,997,98,1,47.00,89205.53,0.05,0.02,N,O,1998-09-13,1998-07-05,1998-09-14,TAKE BACK RETURN,lithely express foxes:
47074,1687,88,2,25.00,39717.00,0.01,0.02,N,O,1998-01-24,1998-01-28,1998-01-30,NONE,ress depos
47111,1779,22,7,19.00,31934.63,0.10,0.04,N,O,1998-01-08,1997-11-30,1998-01-23,COLLECT COD,y according to the s
47200,708,41,1,50.00,80435.00,0.04,0.04,N,O,1998-07-19,1998-06-04,1998-08-15,COLLECT COD,ep evenly inside the pend
47200,343,44,4,24.00,29840.16,0.06,0.02,N,O,1998-04-11,1998-06-27,1998-04-29,NONE,"the slyly final ideas. regular, even"
47205,680,74,4,4.00,6322.72,0.06,0.02,N,O,1998-07-14,1998-06-01,1998-07-15,NONE,ing accounts sleep blith
47205,232,60,7,47.00,53214.81,0.08,0.03,N,O,1998-07-17,1998-05-11,1998-07-21,NONE,"ainst the regular, unusual"
47394,366,95,1,33.00,41789.88,0.10,0.01,N,O,1998-11-23,1998-10-14,1998-12-12,TAKE BACK RETURN,ts. accounts haggle fluffily care
47397,441,42,2,30.00,40243.20,0.07,0.02,N,O,1998-06-17,1998-05-17,1998-06-24,NONE,thely. blithel
47557,1441,59,5,5.00,6712.20,0.04,0.02,N,O,1998-08-15,1998-08-13,1998-08-23,TAKE BACK RETURN,ld accounts sublate carefully
47585,442,72,2,41.00,55040.04,0.09,0.00,N,O,1998-09-11,1998-08-06,1998-10-08,DELIVER IN PERSON,uffily unusual packages. quickly e
47907,1659,1,6,21.00,32773.65,0.10,0.08,N,O,1998-07-22,1998-07-08,1998-08-09,COLLECT COD,ily quickly r
47908,365,22,1,15.00,18980.40,0.09,0.05,N,O,1998-02-01,1998-02-24,1998-02-19,TAKE BACK RETURN,usly final theodolites are furiously
48001,1464,82,2,19.00,25943.74,0.00,0.00,N,O,1998-06-12,1998-04-21,1998-07-03,NONE,nic dependencies sleep against the ir
48194,552,53,3,14.00,20335.70,0.06,0.02,N,O,1998-01-26,1997-11-17,1998-02-07,DELIVER IN PERSON,hes. slow deposits sleep
48227,1770,55,3,12.00,20061.24,0.08,0.05,N,O,1998-08-12,1998-09-01,1998-08-14,TAKE BACK RETURN,accounts after the regular warthogs
48227,1074,10,5,18.00,17551.26,0.03,0.02,N,O,1998-10-06,1998-10-06,1998-10-29,COLLECT COD,e carefull
48229,146,47,5,25.00,26153.50,0.02,0.02,N,O,1998-02-26,1998-02-12,1998-03-07,NONE,"platelets. close, ironic requests i"
48359,635,98,1,25.00,38390.75,0.07,0.03,N,O,1998-03-04,1998-01-14,1998-03-24,TAKE BACK RETURN,iously express deposits.
48481,562,53,6,24.00,35101.44,0.10,0.08,N,O,1998-06-22,1998-06-28,1998-07-07,TAKE BACK RETURN,"lar deposits-- regular, sp"
48516,859,60,5,11.00,19358.35,0.03,0.00,N,O,1998-01-30,1998-02-21,1998-02-25,DELIVER IN PERSON,he slyly special accounts nod qui
48582,1139,76,1,17.00,17682.21,0.08,0.08,N,O,1998-04-30,1998-03-10,1998-05-05,NONE,"n instructions! final, regular foxes n"
48676,565,56,1,24.00,35173.44,0.04,0.00,N,O,1998-08-17,1998-07-08,1998-08-22,DELIVER IN PERSON,carefully regular accounts ar
48771,830,31,1,2.00,3461.66,0.00,0.00,N,O,1998-02-04,1998-04-05,1998-02-17,DELIVER IN PERSON,about the dinos. blithely ir
48864,661,62,1,10.00,15616.60,0.05,0.01,N,O,1998-01-13,1997-12-13,1998-01-22,DELIVER IN PERSON,ake quickly. re
48901,804,38,1,36.00,61372.80,0.03,0.07,N,O,1998-02-28,1998-01-22,1998-03-21,TAKE BACK RETURN,hely final platelets. packages abov
48962,429,59,5,18.00,23929.56,0.02,0.01,N,O,1998-04-03,1998-04-23,1998-04-06,TAKE BACK RETURN,yly furiously
48962,1178,51,6,43.00,46404.31,0.08,0.08,N,O,1998-01-30,1998-04-11,1998-02-18,COLLECT COD,bold dependenci
48962,1521,42,7,30.00,42675.60,0.08,0.06,N,O,1998-04-20,1998-03-21,1998-04-28,COLLECT COD,ut the furiously ironic deposit
49030,1591,72,3,37.00,55225.83,0.09,0.00,N,O,1998-05-01,1998-03-30,1998-05-21,COLLECT COD,y. ironic waters haggl
49315,1275,13,1,40.00,47050.80,0.06,0.06,N,O,1998-07-26,1998-07-15,1998-08-11,NONE,forges across the carefully ironi
49317,713,14,7,29.00,46797.59,0.06,0.07,N,O,1998-07-18,1998-06-29,1998-07-20,NONE,"ronic dolphins was final, pending courts."
49408,384,13,5,2.00,2568.76,0.01,0.05,N,O,1998-09-16,1998-07-28,1998-10-01,COLLECT COD,"aids. unusual, brave asymptotes"
49415,842,9,6,18.00,31371.12,0.03,0.03,N,O,1998-09-05,1998-07-25,1998-09-13,TAKE BACK RETURN,ly special excuses wake carefully f
49445,1359,36,1,31.00,39070.85,0.07,0.02,N,O,1998-05-21,1998-04-23,1998-06-07,COLLECT COD,xpress packages.
49445,46,22,5,20.00,18920.80,0.03,0.02,N,O,1998-04-10,1998-06-03,1998-05-06,NONE,symptotes a
49446,955,58,2,23.00,42686.85,0.02,0.06,N,O,1998-01-19,1997-11-28,1998-02-01,COLLECT COD,sleep quickly. carefully final re
49474,1972,61,5,14.00,26235.58,0.08,0.05,N,O,1998-02-15,1998-01-20,1998-03-03,COLLECT COD,requests could ha
49508,260,88,2,46.00,53371.96,0.01,0.08,N,O,1998-08-16,1998-09-22,1998-08-29,DELIVER IN PERSON,"eas wake blithely regular, un"
49508,1076,82,4,41.00,40059.87,0.01,0.08,N,O,1998-09-14,1998-08-14,1998-09-17,NONE,final packages poach furiously fi
49508,840,40,6,35.00,60929.40,0.04,0.02,N,O,1998-07-16,1998-09-03,1998-08-10,DELIVER IN PERSON,"ly final requests nag furiously. ironic,"
49574,1312,27,1,34.00,41252.54,0.08,0.07,N,O,1998-01-25,1998-03-08,1998-02-15,DELIVER IN PERSON,pinto beans a
49696,323,8,1,49.00,59942.68,0.04,0.04,N,O,1998-08-20,1998-06-28,1998-08-25,DELIVER IN PERSON,"ven, final packages. ironic d"
49703,720,85,1,29.00,47000.88,0.00,0.04,N,O,1998-07-12,1998-06-20,1998-08-09,COLLECT COD,accounts integrate. final dependen
49795,689,21,2,24.00,38152.32,0.04,0.02,N,O,1998-04-10,1998-06-23,1998-04-28,TAKE BACK RETURN,", ironic accounts! re"
49796,47,48,1,43.00,40722.72,0.07,0.07,N,O,1998-02-19,1998-04-28,1998-02-28,TAKE BACK RETURN,ackages snoo
50084,110,37,1,1.00,1010.11,0.02,0.00,N,O,1998-06-19,1998-06-27,1998-06-21,TAKE BACK RETURN,t blithely final re
50084,384,69,5,16.00,20550.08,0.05,0.06,N,O,1998-05-20,1998-06-09,1998-06-11,TAKE BACK RETURN,according to the fu
50179,1520,1,2,38.00,54017.76,0.06,0.01,N,O,1998-05-15,1998-06-01,1998-05-18,DELIVER IN PERSON,s. regular courts boost despite
50241,485,44,1,24.00,33251.52,0.09,0.04,N,O,1998-03-19,1998-02-25,1998-04-14,DELIVER IN PERSON,ely special requests use a
50241,317,46,3,31.00,37736.61,0.01,0.05,N,O,1998-04-17,1998-01-24,1998-04-24,NONE,ronic accounts haggle closely above the ir
50241,988,57,5,6.00,11333.88,0.05,0.07,N,O,1998-03-05,1998-03-05,1998-03-25,COLLECT COD,rding to the
50341,595,86,1,43.00,64310.37,0.09,0.06,N,O,1998-04-16,1998-05-01,1998-05-08,COLLECT COD,escapades. packages detect blithely ar
50343,378,7,2,24.00,30680.88,0.04,0.05,N,O,1998-05-17,1998-05-15,1998-06-11,COLLECT COD,ackages. blith
50402,159,12,2,17.00,18005.55,0.07,0.05,N,O,1998-03-15,1998-02-26,1998-04-01,TAKE BACK RETURN,unusual pa
50402,168,47,3,10.00,10681.60,0.07,0.04,N,O,1998-04-06,1998-01-20,1998-04-09,NONE,ts above the
50467,1404,5,2,16.00,20886.40,0.07,0.05,N,O,1998-09-06,1998-07-21,1998-09-30,COLLECT COD,tructions. blithely ironic packages nag
50597,521,82,3,41.00,58282.32,0.04,0.01,N,O,1998-08-07,1998-09-17,1998-09-05,NONE,ccording to the fluffily re
50599,1149,86,1,1.00,1050.14,0.07,0.06,N,O,1998-06-05,1998-05-13,1998-06-25,NONE,r dependencies are accounts. b
50627,415,74,1,17.00,22361.97,0.07,0.03,N,O,1998-06-29,1998-04-20,1998-07-29,TAKE BACK RETURN,bove the fluffily ironic deposits
50631,629,23,1,2.00,3059.24,0.04,0.05,N,O,1998-09-16,1998-08-02,1998-09-26,DELIVER IN PERSON,usual sheave
50788,628,29,2,48.00,73373.76,0.03,0.08,N,O,1998-07-20,1998-08-08,1998-08-05,COLLECT COD,y even pinto beans.
50791,1030,1,2,7.00,6517.21,0.00,0.05,N,O,1998-09-14,1998-07-16,1998-10-07,TAKE BACK RETURN,equests. quickly pending foxes detect sl
50884,149,50,2,3.00,3147.42,0.10,0.02,N,O,1998-09-23,1998-10-09,1998-10-17,DELIVER IN PERSON,und the theo
50946,1110,83,1,43.00,43477.73,0.02,0.07,N,O,1998-09-08,1998-09-04,1998-10-01,DELIVER IN PERSON,enticing accounts; blit
51042,62,63,4,39.00,37520.34,0.07,0.01,N,O,1998-03-26,1998-03-04,1998-04-01,NONE,tructions cajole furiously aga
51104,556,87,1,15.00,21848.25,0.06,0.05,N,O,1998-01-08,1997-11-20,1998-02-06,DELIVER IN PERSON,s cajole blithely alongside of the pac
51105,259,14,3,5.00,5796.25,0.03,0.04,N,O,1998-08-13,1998-06-26,1998-09-07,DELIVER IN PERSON,gular platelets.
51143,1307,84,3,13.00,15707.90,0.05,0.04,N,O,1998-01-22,1998-02-01,1998-02-11,TAKE BACK RETURN,e furiously blithely bold
51170,1503,44,3,45.00,63202.50,0.02,0.08,N,O,1998-07-05,1998-08-05,1998-07-09,COLLECT COD,luffily pending accoun
51236,705,38,3,29.00,46565.30,0.00,0.07,N,O,1998-10-03,1998-08-20,1998-10-27,DELIVER IN PERSON,ckages are outside the qui
51238,1155,92,6,44.00,46470.60,0.05,0.01,N,O,1998-07-20,1998-08-29,1998-08-06,NONE,ons. quickly iro
51270,1795,22,1,50.00,84839.50,0.06,0.02,N,O,1998-01-05,1998-03-09,1998-01-16,NONE,ronic deposits cou
51270,290,72,6,18.00,21425.22,0.09,0.00,N,O,1998-02-27,1998-02-10,1998-03-18,COLLECT COD,egular deposits-- busil
51396,1118,27,4,41.00,41783.51,0.09,0.05,N,O,1998-01-13,1998-02-22,1998-01-29,DELIVER IN PERSON,y ironic theod
51425,856,57,3,16.00,28109.60,0.00,0.00,N,O,1998-01-30,1998-02-07,1998-02-07,DELIVER IN PERSON,special excuses detec
51429,1205,6,6,46.00,50885.20,0.02,0.05,N,O,1998-07-18,1998-05-29,1998-07-27,TAKE BACK RETURN,slyly expres
51431,1907,96,1,32.00,57884.80,0.00,0.06,N,O,1997-12-26,1998-03-20,1998-01-20,COLLECT COD,aggle. deposits
51590,608,9,4,7.00,10560.20,0.04,0.07,N,O,1998-08-12,1998-06-20,1998-09-02,COLLECT COD,s haggle according to the furiously sil
51590,1402,42,5,33.00,43012.20,0.04,0.03,N,O,1998-06-25,1998-07-06,1998-07-19,COLLECT COD,lar excuses detect c
51618,1338,15,2,33.00,40897.89,0.02,0.03,N,O,1998-03-18,1998-04-29,1998-04-15,DELIVER IN PERSON,lly among the quickly final braids.
51778,644,7,1,29.00,44794.56,0.05,0.00,N,O,1998-01-04,1998-01-22,1998-01-27,COLLECT COD,packages. carefully f
51874,190,43,2,3.00,3270.57,0.04,0.02,N,O,1998-03-06,1998-03-06,1998-03-13,COLLECT COD,ites after the
51904,129,82,1,27.00,27786.24,0.01,0.06,N,O,1998-04-10,1998-05-08,1998-04-18,DELIVER IN PERSON,usly regular accounts
51973,1374,75,3,13.00,16579.81,0.07,0.08,N,O,1998-07-02,1998-07-14,1998-07-23,TAKE BACK RETURN,ithely regular packages cajole furiously a
52036,826,26,1,28.00,48350.96,0.07,0.01,N,O,1998-07-08,1998-07-21,1998-08-01,COLLECT COD,requests mold
52036,1803,4,7,5.00,8524.00,0.10,0.00,N,O,1998-06-18,1998-08-13,1998-06-27,NONE,"carefully. unusual, busy dependencies ar"
52067,1417,18,3,50.00,65920.50,0.03,0.01,N,O,1998-08-14,1998-08-03,1998-08-31,COLLECT COD,lets. pinto bea
52067,685,48,4,33.00,52327.44,0.04,0.02,N,O,1998-10-04,1998-08-09,1998-10-18,COLLECT COD,ke furiously against the furious
52133,861,62,3,28.00,49332.08,0.10,0.02,N,O,1998-05-16,1998-02-27,1998-06-11,DELIVER IN PERSON,tes dazzle flu
52133,1060,61,4,49.00,47091.94,0.05,0.02,N,O,1998-03-20,1998-02-26,1998-03-28,DELIVER IN PERSON,"nts! final, sl"
52165,423,11,5,22.00,29115.24,0.06,0.05,N,O,1998-06-23,1998-08-21,1998-07-20,TAKE BACK RETURN,xes. furiously regular acc
52192,1340,41,4,22.00,27309.48,0.02,0.03,N,O,1998-08-23,1998-08-22,1998-08-29,TAKE BACK RETURN,eodolites. accounts are blithely
52359,898,98,4,13.00,23385.57,0.04,0.02,N,O,1998-07-13,1998-08-25,1998-08-08,DELIVER IN PERSON,usly pending patte
52420,847,47,7,49.00,85644.16,0.00,0.04,N,O,1998-05-28,1998-06-07,1998-06-18,NONE,the fluffily pending platelets wake after
52736,834,1,3,38.00,65923.54,0.06,0.06,N,O,1998-09-04,1998-07-20,1998-09-16,NONE,refully. quickly final asymptotes sleep. in
52741,642,43,5,3.00,4627.92,0.02,0.05,N,O,1998-06-02,1998-06-28,1998-06-13,TAKE BACK RETURN,nag furiously carefully s
52834,1398,13,1,27.00,35083.53,0.05,0.00,N,O,1998-03-15,1998-02-03,1998-04-06,DELIVER IN PERSON,the furiously thin ideas mold alongs
52834,821,88,4,48.00,82647.36,0.05,0.03,N,O,1998-02-03,1998-02-06,1998-03-02,NONE,ingly special pinto beans na
52836,1936,69,3,42.00,77193.06,0.09,0.08,N,O,1998-06-20,1998-07-03,1998-07-11,DELIVER IN PERSON,fluffy asy
53092,1382,83,1,39.00,50051.82,0.09,0.06,N,O,1998-01-03,1998-03-04,1998-01-30,NONE,t the furio
53125,1173,46,3,2.00,2148.34,0.10,0.02,N,O,1998-09-29,1998-09-16,1998-10-29,NONE,es. furiously ironic deposits nag
53184,1636,60,1,43.00,66118.09,0.10,0.00,N,O,1998-04-13,1998-04-13,1998-05-07,COLLECT COD,s impress alongside of the quickly regul
53253,1760,3,1,18.00,29911.68,0.08,0.01,N,O,1998-08-17,1998-09-23,1998-09-01,NONE,ajole slyly carefull
53319,101,80,1,47.00,47051.70,0.07,0.07,N,O,1998-01-19,1997-12-30,1998-02-13,NONE,blithely furiously busy pinto beans.
53377,1815,2,2,36.00,61805.16,0.07,0.00,N,O,1998-08-22,1998-10-07,1998-09-17,NONE,eans. pending instructions slee
53377,304,33,6,5.00,6021.50,0.05,0.03,N,O,1998-08-28,1998-09-02,1998-08-30,TAKE BACK RETURN,deposits sleep. carefully express asympto
53447,1512,13,1,46.00,65021.46,0.09,0.05,N,O,1998-04-20,1998-04-22,1998-05-12,NONE,ously even excuse
53447,540,1,3,37.00,53299.98,0.10,0.04,N,O,1998-03-28,1998-05-06,1998-04-27,COLLECT COD,"e blithely about the even, pending"
53472,1490,91,1,39.00,54268.11,0.03,0.02,N,O,1998-02-10,1998-02-08,1998-02-26,NONE,y according to the slyly
53472,1842,86,3,46.00,80216.64,0.00,0.03,N,O,1998-02-28,1997-12-30,1998-03-20,DELIVER IN PERSON,lar asymptotes ag
53475,467,68,4,2.00,2734.92,0.03,0.03,N,O,1997-12-27,1997-12-08,1998-01-05,NONE,lar deposits. accounts above the eve
53509,1559,40,2,50.00,73027.50,0.01,0.01,N,O,1998-06-04,1998-04-05,1998-06-23,COLLECT COD,jole: theodolites haggle b
53509,1453,54,4,27.00,36570.15,0.01,0.08,N,O,1998-05-21,1998-04-07,1998-05-31,DELIVER IN PERSON,yly bold accounts was furiously
53537,307,36,2,41.00,49499.30,0.02,0.03,N,O,1998-09-28,1998-10-18,1998-10-21,COLLECT COD,e furiously final package
53575,222,50,1,28.00,31422.16,0.00,0.02,N,O,1998-01-21,1997-12-24,1998-02-12,COLLECT COD,ess asymptotes above the sometimes specia
53665,1159,32,3,21.00,22263.15,0.03,0.06,N,O,1998-06-06,1998-05-19,1998-06-11,COLLECT COD,ing requests haggle
53792,1981,14,3,6.00,11297.88,0.10,0.01,N,O,1998-09-07,1998-07-31,1998-09-08,NONE,furiously final deposits. furiously p
53858,843,10,2,9.00,15694.56,0.00,0.06,N,O,1998-09-04,1998-08-24,1998-09-07,TAKE BACK RETURN,ly. slyly special deposits detect quickly e
53890,1283,21,5,33.00,39081.24,0.00,0.03,N,O,1998-02-04,1998-04-16,1998-02-26,DELIVER IN PERSON,fluffily unusual in
53890,1341,80,7,34.00,42239.56,0.06,0.05,N,O,1998-04-22,1998-02-26,1998-05-15,NONE,rs. furiously express request
53892,1682,6,2,41.00,64930.88,0.00,0.04,N,O,1998-06-17,1998-05-07,1998-07-09,DELIVER IN PERSON,pending accounts hang carefull
53923,526,57,1,34.00,48501.68,0.04,0.03,N,O,1998-01-03,1997-11-09,1998-01-05,TAKE BACK RETURN,tructions haggle regular dep
53952,1969,2,4,40.00,74838.40,0.07,0.06,N,O,1998-03-13,1998-02-02,1998-03-17,TAKE BACK RETURN,y regular excuses play up the blithely iro
53958,1650,33,1,13.00,20171.45,0.09,0.05,N,O,1998-03-03,1998-02-12,1998-04-02,DELIVER IN PERSON,ependencies. slyly ironic theodolites
53958,946,47,2,37.00,68336.78,0.05,0.07,N,O,1998-02-15,1998-02-09,1998-02-25,TAKE BACK RETURN,ickly. blithely regular requests bel
53958,1882,26,3,20.00,35677.60,0.09,0.02,N,O,1998-03-01,1998-03-24,1998-03-11,DELIVER IN PERSON,ding foxes abo
54087,639,2,1,38.00,58505.94,0.07,0.07,N,O,1998-07-16,1998-08-29,1998-07-24,DELIVER IN PERSON,r requests. ironic dependencies wake blit
54087,498,99,4,14.00,19578.86,0.02,0.06,N,O,1998-08-17,1998-08-17,1998-08-27,TAKE BACK RETURN,courts. deposits sleep slyly final the
54087,1698,99,5,17.00,27194.73,0.02,0.08,N,O,1998-08-11,1998-08-26,1998-08-31,NONE,uests are fluffily bold
54117,840,40,1,5.00,8704.20,0.04,0.00,N,O,1998-10-01,1998-07-25,1998-10-27,DELIVER IN PERSON,ly regular pinto b
54182,1946,79,3,2.00,3695.88,0.02,0.07,N,O,1998-08-29,1998-08-01,1998-09-26,COLLECT COD,regular courts snooze carefully among th
54182,773,6,4,48.00,80340.96,0.08,0.04,N,O,1998-06-17,1998-08-13,1998-07-05,TAKE BACK RETURN,bold accounts. furiously express platel
54182,354,39,5,39.00,48919.65,0.07,0.03,N,O,1998-09-26,1998-08-01,1998-10-25,COLLECT COD,boost enti
54208,350,51,2,29.00,36260.15,0.01,0.00,N,O,1998-09-27,1998-07-18,1998-10-24,COLLECT COD,nusual acco
54208,1788,31,4,49.00,82799.22,0.03,0.01,N,O,1998-07-18,1998-08-07,1998-07-25,TAKE BACK RETURN,"ecial, regular packages slee"
54273,1188,25,3,10.00,10891.80,0.01,0.05,N,O,1998-06-17,1998-06-19,1998-07-16,NONE,about the
54273,389,90,4,32.00,41260.16,0.07,0.02,N,O,1998-08-06,1998-07-31,1998-08-31,TAKE BACK RETURN,elets haggle. slyly ironic ideas
54343,1411,51,2,19.00,24935.79,0.00,0.07,N,O,1998-10-09,1998-09-26,1998-10-24,TAKE BACK RETURN,symptotes poach furiously
54404,1833,77,4,12.00,20817.96,0.10,0.02,N,O,1998-04-07,1998-03-26,1998-05-03,DELIVER IN PERSON,beans. slyly e
54404,1614,56,5,27.00,40921.47,0.09,0.01,N,O,1998-05-11,1998-05-14,1998-05-22,COLLECT COD,usly ironi
54627,646,47,1,24.00,37119.36,0.09,0.04,N,O,1998-05-30,1998-06-28,1998-06-21,COLLECT COD,ously brave foxes. slyly ironic
54631,1774,17,2,25.00,41894.25,0.04,0.08,N,O,1998-09-19,1998-08-12,1998-09-22,COLLECT COD,quests engage sly
54631,1941,30,3,5.00,9214.70,0.10,0.06,N,O,1998-07-19,1998-08-12,1998-08-14,DELIVER IN PERSON,"s sleep ironic, dogged"
54631,973,76,4,26.00,48723.22,0.09,0.00,N,O,1998-11-07,1998-09-03,1998-12-06,DELIVER IN PERSON,final accounts. fluffily regular acco
54661,1287,99,3,39.00,46342.92,0.00,0.01,N,O,1998-08-08,1998-10-16,1998-08-13,COLLECT COD,usly even requests thrash carefully foxe
54661,1305,82,4,47.00,56696.10,0.04,0.01,N,O,1998-10-18,1998-09-17,1998-11-14,NONE,pecial requests wa
54823,1942,75,1,13.00,23971.22,0.06,0.08,N,O,1998-07-01,1998-06-11,1998-07-21,DELIVER IN PERSON,s the ironic instructions. slyly
